Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1183451,-,-,-,39.85,-75.86,-5,169,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-3,0,0,0,0,0,0,75.54,162.47
2015,1,1,1,30,-4,0,0,0,0,0,0,74.8,155.65
2015,1,1,2,30,-4,0,0,0,0,0,0,73.69,145.45000000000002
2015,1,1,3,30,-4,0,0,0,0,0,0,72.89,134.19
2015,1,1,4,30,-4,0,0,0,0,0,0,78.21000000000001,122.7
2015,1,1,5,30,-4,0,0,0,0,0,0,78.74,111.32000000000001
2015,1,1,6,30,-4,0,0,0,0,0,0,79.93,100.32000000000001
2015,1,1,7,30,-3,0,0,0,0,0,0,75.75,89.97
2015,1,1,8,30,-1,141,41,611,41,611,141,67.08,80.63
2015,1,1,9,30,0,295,58,797,58,797,295,59.95,72.71000000000001
2015,1,1,10,30,0,412,66,878,66,878,412,50.95,66.78
2015,1,1,11,30,1,478,69,915,69,915,478,47.980000000000004,63.42
2015,1,1,12,30,2,485,68,921,68,921,485,50.03,63.06
2015,1,1,13,30,2,432,67,888,67,888,432,48.69,65.74
2015,1,1,14,30,1,326,58,827,58,827,326,54.81,71.12
2015,1,1,15,30,0,147,52,482,44,682,179,63.85,78.62
2015,1,1,16,30,0,23,23,0,16,301,28,70.9,87.67
2015,1,1,17,30,0,0,0,0,0,0,0,70.84,97.82000000000001
2015,1,1,18,30,-1,0,0,0,0,0,0,72.8,108.69
2015,1,1,19,30,-1,0,0,0,0,0,0,75.07000000000001,120.0
2015,1,1,20,30,-1,0,0,0,0,0,0,83.17,131.49
2015,1,1,21,30,-1,0,0,0,0,0,0,84.97,142.84
2015,1,1,22,30,-1,0,0,0,0,0,0,86.61,153.4
2015,1,1,23,30,-1,0,0,0,0,0,0,86.74,161.35
2015,1,2,0,30,-2,0,0,0,0,0,0,86.27,162.41
2015,1,2,1,30,-2,0,0,0,0,0,0,86.01,155.66
2015,1,2,2,30,-2,0,0,0,0,0,0,85.76,145.48
2015,1,2,3,30,-2,0,0,0,0,0,0,92.2,134.24
2015,1,2,4,30,-2,0,0,0,0,0,0,92.05,122.74000000000001
2015,1,2,5,30,-2,0,0,0,0,0,0,91.66,111.35000000000001
2015,1,2,6,30,-2,0,0,0,0,0,0,91.08,100.35000000000001
2015,1,2,7,30,-1,0,0,0,0,0,0,84.05,89.99
2015,1,2,8,30,0,65,59,36,45,536,132,75.77,80.63
2015,1,2,9,30,2,208,103,353,65,720,279,72.87,72.69
2015,1,2,10,30,3,306,136,430,95,728,383,63.550000000000004,66.74
2015,1,2,11,30,4,378,139,531,101,776,449,57.18,63.35
2015,1,2,12,30,4,396,125,596,98,794,459,57.59,62.96
2015,1,2,13,30,4,363,101,634,97,750,407,58.51,65.62
2015,1,2,14,30,3,247,104,437,81,690,306,64.43,70.99
2015,1,2,15,30,1,116,72,216,57,555,168,79.36,78.48
2015,1,2,16,30,0,18,18,0,18,196,26,81.58,87.54
2015,1,2,17,30,-1,0,0,0,0,0,0,78.54,97.68
2015,1,2,18,30,-1,0,0,0,0,0,0,79.42,108.55
2015,1,2,19,30,-1,0,0,0,0,0,0,79.76,119.86
2015,1,2,20,30,-1,0,0,0,0,0,0,78.88,131.35
2015,1,2,21,30,-1,0,0,0,0,0,0,81.36,142.70000000000002
2015,1,2,22,30,-2,0,0,0,0,0,0,81.06,153.26
2015,1,2,23,30,-2,0,0,0,0,0,0,81.22,161.22
2015,1,3,0,30,-2,0,0,0,0,0,0,82.74,162.35
2015,1,3,1,30,-2,0,0,0,0,0,0,88.2,155.66
2015,1,3,2,30,-2,0,0,0,0,0,0,88.3,145.51
2015,1,3,3,30,-2,0,0,0,0,0,0,89.03,134.27
2015,1,3,4,30,-2,0,0,0,0,0,0,89.61,122.78
2015,1,3,5,30,-2,0,0,0,0,0,0,90.7,111.39
2015,1,3,6,30,-2,0,0,0,0,0,0,85.37,100.37
2015,1,3,7,30,-1,0,0,0,0,0,0,80.49,90.0
2015,1,3,8,30,0,82,60,137,50,440,121,83.99,80.62
2015,1,3,9,30,1,15,15,0,77,613,260,84.01,72.66
2015,1,3,10,30,2,98,98,0,93,696,368,84.76,66.68
2015,1,3,11,30,1,97,97,0,107,710,427,89.54,63.27
2015,1,3,12,30,1,45,45,0,122,667,427,93.17,62.86
2015,1,3,13,30,1,12,12,0,133,572,370,100.0,65.5
2015,1,3,14,30,1,26,26,0,116,481,273,100.0,70.85000000000001
2015,1,3,15,30,1,5,5,0,80,320,145,100.0,78.34
2015,1,3,16,30,1,0,0,0,18,42,20,100.0,87.39
2015,1,3,17,30,1,0,0,0,0,0,0,100.0,97.54
2015,1,3,18,30,1,0,0,0,0,0,0,100.0,108.4
2015,1,3,19,30,1,0,0,0,0,0,0,100.0,119.72
2015,1,3,20,30,2,0,0,0,0,0,0,100.0,131.21
2015,1,3,21,30,2,0,0,0,0,0,0,100.0,142.56
2015,1,3,22,30,2,0,0,0,0,0,0,100.0,153.12
2015,1,3,23,30,1,0,0,0,0,0,0,100.0,161.09
2015,1,4,0,30,1,0,0,0,0,0,0,100.0,162.28
2015,1,4,1,30,1,0,0,0,0,0,0,100.0,155.65
2015,1,4,2,30,2,0,0,0,0,0,0,100.0,145.53
2015,1,4,3,30,2,0,0,0,0,0,0,100.0,134.3
2015,1,4,4,30,2,0,0,0,0,0,0,100.0,122.81
2015,1,4,5,30,2,0,0,0,0,0,0,100.0,111.41
2015,1,4,6,30,2,0,0,0,0,0,0,100.0,100.39
2015,1,4,7,30,2,0,0,0,0,0,0,100.0,90.01
2015,1,4,8,30,3,39,39,0,49,418,117,100.0,80.61
2015,1,4,9,30,4,23,23,0,70,633,259,97.57000000000001,72.63
2015,1,4,10,30,6,49,49,0,91,689,365,94.0,66.62
2015,1,4,11,30,8,56,56,0,83,777,434,93.05,63.18
2015,1,4,12,30,9,53,53,0,74,812,445,99.42,62.75
2015,1,4,13,30,10,124,124,0,69,789,398,100.0,65.37
2015,1,4,14,30,10,97,97,0,62,723,301,100.0,70.71000000000001
2015,1,4,15,30,10,44,44,0,48,566,164,100.0,78.2
2015,1,4,16,30,10,7,7,0,18,183,27,100.0,87.25
2015,1,4,17,30,9,0,0,0,0,0,0,100.0,97.39
2015,1,4,18,30,9,0,0,0,0,0,0,100.0,108.26
2015,1,4,19,30,8,0,0,0,0,0,0,100.0,119.57000000000001
2015,1,4,20,30,7,0,0,0,0,0,0,100.0,131.06
2015,1,4,21,30,6,0,0,0,0,0,0,100.0,142.41
2015,1,4,22,30,5,0,0,0,0,0,0,91.44,152.97
2015,1,4,23,30,3,0,0,0,0,0,0,85.39,160.95000000000002
2015,1,5,0,30,2,0,0,0,0,0,0,82.48,162.20000000000002
2015,1,5,1,30,2,0,0,0,0,0,0,84.59,155.64000000000001
2015,1,5,2,30,1,0,0,0,0,0,0,82.37,145.54
2015,1,5,3,30,0,0,0,0,0,0,0,80.7,134.33
2015,1,5,4,30,0,0,0,0,0,0,0,77.12,122.83
2015,1,5,5,30,0,0,0,0,0,0,0,70.36,111.44
2015,1,5,6,30,0,0,0,0,0,0,0,65.97,100.4
2015,1,5,7,30,0,0,0,0,0,0,0,62.81,90.01
2015,1,5,8,30,0,12,12,0,47,554,137,59.39,80.59
2015,1,5,9,30,0,233,86,494,66,755,292,53.82,72.59
2015,1,5,10,30,0,333,115,547,72,860,415,50.32,66.56
2015,1,5,11,30,0,485,75,907,75,907,485,48.2,63.09
2015,1,5,12,30,0,497,73,921,73,921,497,46.0,62.63
2015,1,5,13,30,0,448,67,908,67,908,448,43.97,65.24
2015,1,5,14,30,0,343,56,863,56,863,343,42.32,70.57000000000001
2015,1,5,15,30,-2,196,42,743,42,743,196,44.37,78.05
2015,1,5,16,30,-3,37,17,389,17,389,37,50.980000000000004,87.09
2015,1,5,17,30,-4,0,0,0,0,0,0,55.28,97.24000000000001
2015,1,5,18,30,-5,0,0,0,0,0,0,58.18,108.11
2015,1,5,19,30,-5,0,0,0,0,0,0,56.99,119.42
2015,1,5,20,30,-5,0,0,0,0,0,0,56.22,130.92000000000002
2015,1,5,21,30,-5,0,0,0,0,0,0,55.51,142.26
2015,1,5,22,30,-5,0,0,0,0,0,0,55.47,152.81
2015,1,5,23,30,-5,0,0,0,0,0,0,55.6,160.8
2015,1,6,0,30,-5,0,0,0,0,0,0,54.620000000000005,162.11
2015,1,6,1,30,-5,0,0,0,0,0,0,53.82,155.62
2015,1,6,2,30,-5,0,0,0,0,0,0,53.13,145.55
2015,1,6,3,30,-5,0,0,0,0,0,0,52.230000000000004,134.35
2015,1,6,4,30,-5,0,0,0,0,0,0,52.65,122.85000000000001
2015,1,6,5,30,-6,0,0,0,0,0,0,55.83,111.45
2015,1,6,6,30,-6,0,0,0,0,0,0,58.980000000000004,100.41
2015,1,6,7,30,-6,0,0,0,0,0,0,61.63,90.0
2015,1,6,8,30,-5,39,39,0,74,326,127,64.65,80.57000000000001
2015,1,6,9,30,-5,90,90,0,117,547,281,68.13,72.54
2015,1,6,10,30,-5,163,153,23,153,624,402,66.17,66.48
2015,1,6,11,30,-4,230,205,55,173,656,471,69.0,62.99
2015,1,6,12,30,-4,123,123,0,165,687,483,66.57000000000001,62.5
2015,1,6,13,30,-4,109,109,0,162,635,430,68.98,65.09
2015,1,6,14,30,-4,78,78,0,140,541,322,71.24,70.41
2015,1,6,15,30,-4,177,92,404,92,404,177,72.95,77.89
2015,1,6,16,30,-4,31,25,105,25,105,31,72.72,86.94
2015,1,6,17,30,-4,0,0,0,0,0,0,77.34,97.08
2015,1,6,18,30,-5,0,0,0,0,0,0,75.12,107.96000000000001
2015,1,6,19,30,-5,0,0,0,0,0,0,78.31,119.27
2015,1,6,20,30,-5,0,0,0,0,0,0,75.12,130.77
2015,1,6,21,30,-6,0,0,0,0,0,0,76.82000000000001,142.11
2015,1,6,22,30,-6,0,0,0,0,0,0,75.31,152.66
2015,1,6,23,30,-6,0,0,0,0,0,0,73.96000000000001,160.65
2015,1,7,0,30,-6,0,0,0,0,0,0,72.85000000000001,162.02
2015,1,7,1,30,-6,0,0,0,0,0,0,73.07000000000001,155.59
2015,1,7,2,30,-6,0,0,0,0,0,0,68.7,145.56
2015,1,7,3,30,-6,0,0,0,0,0,0,69.76,134.36
2015,1,7,4,30,-6,0,0,0,0,0,0,70.10000000000001,122.87
2015,1,7,5,30,-6,0,0,0,0,0,0,68.42,111.46000000000001
