Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1198392,-,-,-,38.81,-75.42,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,0,0,0,0,0,0,0,71.36,163.34
2015,1,1,1,30,0,0,0,0,0,0,0,76.26,155.99
2015,1,1,2,30,-1,0,0,0,0,0,0,84.3,145.43
2015,1,1,3,30,-1,0,0,0,0,0,0,82.97,133.95
2015,1,1,4,30,-1,0,0,0,0,0,0,79.03,122.28
2015,1,1,5,30,-1,0,0,0,0,0,0,76.38,110.75
2015,1,1,6,30,-1,0,0,0,0,0,0,75.07000000000001,99.62
2015,1,1,7,30,0,0,0,0,0,0,0,70.51,89.15
2015,1,1,8,30,1,158,44,640,44,640,158,67.72,79.69
2015,1,1,9,30,2,314,59,810,59,810,314,62.190000000000005,71.68
2015,1,1,10,30,3,431,69,881,69,881,431,51.35,65.69
2015,1,1,11,30,4,496,72,914,72,914,496,48.02,62.34
2015,1,1,12,30,5,503,71,920,71,920,503,46.25,62.06
2015,1,1,13,30,5,447,68,893,68,893,447,48.22,64.89
2015,1,1,14,30,4,250,110,419,60,829,337,54.57,70.46000000000001
2015,1,1,15,30,2,118,75,207,46,686,187,70.23,78.16
2015,1,1,16,30,0,31,17,309,17,309,31,82.79,87.4
2015,1,1,17,30,0,0,0,0,0,0,0,81.41,97.72
2015,1,1,18,30,0,0,0,0,0,0,0,83.62,108.75
2015,1,1,19,30,1,0,0,0,0,0,0,81.04,120.22
2015,1,1,20,30,1,0,0,0,0,0,0,84.83,131.89000000000001
2015,1,1,21,30,1,0,0,0,0,0,0,88.88,143.43
2015,1,1,22,30,1,0,0,0,0,0,0,92.10000000000001,154.23
2015,1,1,23,30,1,0,0,0,0,0,0,94.27,162.42000000000002
2015,1,2,0,30,1,0,0,0,0,0,0,94.95,163.29
2015,1,2,1,30,0,0,0,0,0,0,0,100.0,156.01
2015,1,2,2,30,0,0,0,0,0,0,0,100.0,145.47
2015,1,2,3,30,0,0,0,0,0,0,0,99.71000000000001,133.99
2015,1,2,4,30,0,0,0,0,0,0,0,98.55,122.32000000000001
2015,1,2,5,30,0,0,0,0,0,0,0,97.44,110.79
2015,1,2,6,30,0,0,0,0,0,0,0,96.04,99.65
2015,1,2,7,30,1,0,0,0,0,0,0,87.62,89.17
2015,1,2,8,30,2,84,67,95,47,563,148,85.0,79.69
2015,1,2,9,30,4,205,120,271,67,730,297,75.38,71.66
2015,1,2,10,30,5,319,144,426,85,778,406,69.98,65.65
2015,1,2,11,30,6,367,169,424,91,813,469,62.33,62.27
2015,1,2,12,30,7,351,186,351,91,817,475,57.06,61.96
2015,1,2,13,30,7,203,178,59,90,773,420,57.15,64.78
2015,1,2,14,30,6,233,124,322,79,699,314,62.93,70.33
2015,1,2,15,30,4,130,71,279,59,545,172,80.4,78.02
2015,1,2,16,30,2,21,21,0,20,176,28,84.74,87.26
2015,1,2,17,30,1,0,0,0,0,0,0,84.32000000000001,97.58
2015,1,2,18,30,1,0,0,0,0,0,0,82.58,108.61
