Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1189025,-,-,-,39.85,-75.7,-5,111,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-3,0,0,0,0,0,0,76.91,162.43
2015,1,1,1,30,-3,0,0,0,0,0,0,76.31,155.55
2015,1,1,2,30,-3,0,0,0,0,0,0,74.87,145.33
2015,1,1,3,30,-4,0,0,0,0,0,0,73.67,134.07
2015,1,1,4,30,-4,0,0,0,0,0,0,78.74,122.57000000000001
2015,1,1,5,30,-4,0,0,0,0,0,0,79.08,111.2
2015,1,1,6,30,-4,0,0,0,0,0,0,80.34,100.21000000000001
2015,1,1,7,30,-3,0,0,0,0,0,0,76.16,89.87
2015,1,1,8,30,-1,141,42,606,42,606,141,67.05,80.53
2015,1,1,9,30,0,295,58,793,58,793,295,59.620000000000005,72.64
2015,1,1,10,30,1,412,66,874,66,874,412,50.74,66.73
2015,1,1,11,30,2,477,69,910,69,910,477,47.980000000000004,63.4
2015,1,1,12,30,2,483,68,916,68,916,483,50.02,63.07
2015,1,1,13,30,2,429,68,881,68,881,429,52.22,65.78
2015,1,1,14,30,2,323,59,821,59,821,323,54.71,71.19
2015,1,1,15,30,1,144,53,467,44,674,176,63.42,78.71000000000001
2015,1,1,16,30,0,22,22,0,15,288,26,70.67,87.78
2015,1,1,17,30,0,0,0,0,0,0,0,70.88,97.93
2015,1,1,18,30,0,0,0,0,0,0,0,72.84,108.81
2015,1,1,19,30,-1,0,0,0,0,0,0,80.55,120.12
2015,1,1,20,30,-1,0,0,0,0,0,0,83.10000000000001,131.61
2015,1,1,21,30,-1,0,0,0,0,0,0,85.24,142.96
2015,1,1,22,30,-1,0,0,0,0,0,0,87.22,153.5
2015,1,1,23,30,-1,0,0,0,0,0,0,87.5,161.4
2015,1,2,0,30,-1,0,0,0,0,0,0,87.01,162.37
2015,1,2,1,30,-1,0,0,0,0,0,0,86.68,155.56
2015,1,2,2,30,-1,0,0,0,0,0,0,86.45,145.36
2015,1,2,3,30,-2,0,0,0,0,0,0,92.97,134.11
2015,1,2,4,30,-2,0,0,0,0,0,0,93.01,122.62
2015,1,2,5,30,-2,0,0,0,0,0,0,92.87,111.23
2015,1,2,6,30,-2,0,0,0,0,0,0,92.51,100.23
2015,1,2,7,30,-1,0,0,0,0,0,0,85.43,89.88
2015,1,2,8,30,1,73,61,73,45,536,133,76.68,80.53
2015,1,2,9,30,2,211,102,364,65,720,280,73.24,72.62
2015,1,2,10,30,3,277,156,306,94,730,383,62.89,66.69
2015,1,2,11,30,4,340,171,374,101,771,447,56.800000000000004,63.33
2015,1,2,12,30,4,335,180,340,99,788,457,57.370000000000005,62.97
2015,1,2,13,30,4,306,154,370,99,738,404,58.28,65.67
2015,1,2,14,30,3,247,102,445,84,674,303,63.980000000000004,71.06
2015,1,2,15,30,1,110,73,189,58,536,165,78.23,78.57000000000001
2015,1,2,16,30,0,17,17,0,18,177,25,81.28,87.64
2015,1,2,17,30,-1,0,0,0,0,0,0,84.49,97.79
2015,1,2,18,30,-1,0,0,0,0,0,0,85.59,108.67
2015,1,2,19,30,-1,0,0,0,0,0,0,85.85000000000001,119.98
2015,1,2,20,30,-1,0,0,0,0,0,0,85.92,131.47
2015,1,2,21,30,-1,0,0,0,0,0,0,82.13,142.82
2015,1,2,22,30,-2,0,0,0,0,0,0,87.84,153.36
2015,1,2,23,30,-2,0,0,0,0,0,0,81.74,161.28
2015,1,3,0,30,-2,0,0,0,0,0,0,83.37,162.31
2015,1,3,1,30,-2,0,0,0,0,0,0,88.78,155.56
2015,1,3,2,30,-2,0,0,0,0,0,0,88.78,145.39000000000001
2015,1,3,3,30,-2,0,0,0,0,0,0,89.42,134.15
2015,1,3,4,30,-2,0,0,0,0,0,0,90.01,122.65
2015,1,3,5,30,-2,0,0,0,0,0,0,90.94,111.27
2015,1,3,6,30,-2,0,0,0,0,0,0,85.63,100.26
2015,1,3,7,30,-1,0,0,0,0,0,0,80.81,89.9
2015,1,3,8,30,0,100,55,273,50,443,123,84.18,80.53
2015,1,3,9,30,1,84,84,0,77,612,260,84.36,72.59
2015,1,3,10,30,2,18,18,0,93,693,368,86.16,66.63
2015,1,3,11,30,2,35,35,0,107,708,426,91.96000000000001,63.25
2015,1,3,12,30,2,51,51,0,122,665,425,96.02,62.870000000000005
2015,1,3,13,30,2,18,18,0,135,561,367,98.75,65.55
2015,1,3,14,30,1,46,46,0,117,465,270,100.0,70.92
2015,1,3,15,30,1,6,6,0,80,309,142,100.0,78.43
2015,1,3,16,30,1,0,0,0,17,37,18,100.0,87.5
2015,1,3,17,30,1,0,0,0,0,0,0,100.0,97.65
2015,1,3,18,30,2,0,0,0,0,0,0,100.0,108.52
2015,1,3,19,30,2,0,0,0,0,0,0,100.0,119.84
2015,1,3,20,30,2,0,0,0,0,0,0,100.0,131.33
2015,1,3,21,30,2,0,0,0,0,0,0,100.0,142.68
2015,1,3,22,30,2,0,0,0,0,0,0,100.0,153.22
2015,1,3,23,30,2,0,0,0,0,0,0,100.0,161.15
2015,1,4,0,30,2,0,0,0,0,0,0,100.0,162.24
2015,1,4,1,30,2,0,0,0,0,0,0,100.0,155.56
2015,1,4,2,30,2,0,0,0,0,0,0,100.0,145.41
2015,1,4,3,30,2,0,0,0,0,0,0,100.0,134.18
2015,1,4,4,30,2,0,0,0,0,0,0,100.0,122.68
2015,1,4,5,30,2,0,0,0,0,0,0,100.0,111.29
2015,1,4,6,30,2,0,0,0,0,0,0,100.0,100.28
2015,1,4,7,30,3,0,0,0,0,0,0,100.0,89.9
2015,1,4,8,30,3,31,31,0,50,413,118,100.0,80.52
2015,1,4,9,30,4,24,24,0,71,622,258,97.41,72.55
2015,1,4,10,30,6,79,79,0,96,671,362,100.0,66.57000000000001
2015,1,4,11,30,8,37,37,0,87,761,431,98.23,63.160000000000004
2015,1,4,12,30,10,51,51,0,75,803,443,98.22,62.76
2015,1,4,13,30,11,129,129,0,70,782,395,100.0,65.42
2015,1,4,14,30,11,97,97,0,62,717,298,100.0,70.78
2015,1,4,15,30,11,39,39,0,48,561,162,100.0,78.29
2015,1,4,16,30,11,6,6,0,18,173,26,100.0,87.35000000000001
2015,1,4,17,30,10,0,0,0,0,0,0,100.0,97.5
2015,1,4,18,30,10,0,0,0,0,0,0,100.0,108.38
2015,1,4,19,30,9,0,0,0,0,0,0,100.0,119.69
2015,1,4,20,30,8,0,0,0,0,0,0,100.0,131.19
2015,1,4,21,30,7,0,0,0,0,0,0,98.79,142.53
2015,1,4,22,30,5,0,0,0,0,0,0,88.15,153.07
2015,1,4,23,30,4,0,0,0,0,0,0,87.61,161.01
2015,1,5,0,30,3,0,0,0,0,0,0,84.45,162.17000000000002
2015,1,5,1,30,2,0,0,0,0,0,0,86.61,155.55
2015,1,5,2,30,2,0,0,0,0,0,0,84.62,145.43
2015,1,5,3,30,1,0,0,0,0,0,0,82.98,134.21
2015,1,5,4,30,0,0,0,0,0,0,0,79.07000000000001,122.71000000000001
2015,1,5,5,30,0,0,0,0,0,0,0,71.96000000000001,111.32000000000001
2015,1,5,6,30,0,0,0,0,0,0,0,67.19,100.29
2015,1,5,7,30,0,0,0,0,0,0,0,63.800000000000004,89.9
2015,1,5,8,30,0,112,58,329,47,556,139,60.01,80.5
2015,1,5,9,30,0,238,92,484,65,757,293,53.85,72.51
2015,1,5,10,30,0,336,116,552,72,860,415,50.14,66.51
2015,1,5,11,30,0,372,151,487,75,903,484,48.07,63.07
2015,1,5,12,30,0,495,74,914,74,914,495,46.01,62.64
2015,1,5,13,30,0,445,68,899,68,899,445,44.19,65.28
2015,1,5,14,30,0,340,57,853,57,853,340,42.7,70.64
2015,1,5,15,30,-1,193,42,733,42,733,193,44.89,78.14
2015,1,5,16,30,-3,35,17,376,17,376,35,52.02,87.2
2015,1,5,17,30,-4,0,0,0,0,0,0,56.27,97.35000000000001
2015,1,5,18,30,-5,0,0,0,0,0,0,54.300000000000004,108.23
2015,1,5,19,30,-5,0,0,0,0,0,0,56.81,119.54
2015,1,5,20,30,-5,0,0,0,0,0,0,56.01,131.04
2015,1,5,21,30,-5,0,0,0,0,0,0,55.5,142.38
2015,1,5,22,30,-5,0,0,0,0,0,0,55.67,152.92000000000002
2015,1,5,23,30,-5,0,0,0,0,0,0,55.85,160.86
2015,1,6,0,30,-5,0,0,0,0,0,0,54.67,162.08
2015,1,6,1,30,-5,0,0,0,0,0,0,53.6,155.52
2015,1,6,2,30,-5,0,0,0,0,0,0,52.730000000000004,145.44
2015,1,6,3,30,-5,0,0,0,0,0,0,51.83,134.23
2015,1,6,4,30,-5,0,0,0,0,0,0,51.88,122.73
2015,1,6,5,30,-5,0,0,0,0,0,0,54.660000000000004,111.33
2015,1,6,6,30,-5,0,0,0,0,0,0,57.72,100.3
2015,1,6,7,30,-5,0,0,0,0,0,0,60.29,89.89
2015,1,6,8,30,-5,58,58,4,74,327,128,63.2,80.47
2015,1,6,9,30,-5,86,86,0,119,542,282,66.74,72.47
2015,1,6,10,30,-4,147,144,8,155,618,402,64.9,66.43
2015,1,6,11,30,-4,189,181,19,176,647,471,67.74,62.97
2015,1,6,12,30,-4,123,123,0,170,675,481,70.43,62.51
2015,1,6,13,30,-3,109,109,0,166,621,427,67.7,65.14
2015,1,6,14,30,-3,112,112,0,144,523,319,69.9,70.48
2015,1,6,15,30,-3,82,77,26,94,385,174,71.76,77.98
2015,1,6,16,30,-4,29,29,0,24,92,29,77.45,87.04
2015,1,6,17,30,-4,0,0,0,0,0,0,77.12,97.2
2015,1,6,18,30,-4,0,0,0,0,0,0,75.3,108.08
2015,1,6,19,30,-5,0,0,0,0,0,0,73.06,119.39
2015,1,6,20,30,-5,0,0,0,0,0,0,75.66,130.89000000000001
