Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1193481,-,-,-,39.17,-75.58,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-2,0,0,0,0,0,0,80.64,163.04
2015,1,1,1,30,-2,0,0,0,0,0,0,83.97,155.89000000000001
2015,1,1,2,30,-2,0,0,0,0,0,0,84.25,145.45000000000002
2015,1,1,3,30,-2,0,0,0,0,0,0,82.39,134.04
2015,1,1,4,30,-2,0,0,0,0,0,0,79.71000000000001,122.43
2015,1,1,5,30,-2,0,0,0,0,0,0,79.25,110.95
2015,1,1,6,30,-2,0,0,0,0,0,0,79.26,99.87
2015,1,1,7,30,-1,0,0,0,0,0,0,75.07000000000001,89.44
2015,1,1,8,30,0,152,43,628,43,628,152,71.99,80.02
2015,1,1,9,30,2,307,59,803,59,803,307,62.050000000000004,72.04
2015,1,1,10,30,3,424,69,876,69,876,424,50.03,66.07000000000001
2015,1,1,11,30,4,489,72,911,72,911,489,46.35,62.72
2015,1,1,12,30,4,496,71,918,71,918,496,47.9,62.4
2015,1,1,13,30,4,349,127,527,68,889,441,49.9,65.18
2015,1,1,14,30,3,333,59,827,59,827,333,56.39,70.68
2015,1,1,15,30,1,184,45,684,45,684,184,72.87,78.31
2015,1,1,16,30,0,30,30,0,17,307,30,78.26,87.49
2015,1,1,17,30,0,0,0,0,0,0,0,75.69,97.75
2015,1,1,18,30,0,0,0,0,0,0,0,77.91,108.72
2015,1,1,19,30,0,0,0,0,0,0,0,81.4,120.14
2015,1,1,20,30,0,0,0,0,0,0,0,85.12,131.75
2015,1,1,21,30,0,0,0,0,0,0,0,88.71000000000001,143.22
2015,1,1,22,30,0,0,0,0,0,0,0,91.58,153.94
2015,1,1,23,30,0,0,0,0,0,0,0,93.28,162.05
2015,1,2,0,30,0,0,0,0,0,0,0,93.84,162.99
2015,1,2,1,30,0,0,0,0,0,0,0,93.59,155.9
2015,1,2,2,30,0,0,0,0,0,0,0,92.63,145.48
2015,1,2,3,30,0,0,0,0,0,0,0,91.58,134.09
2015,1,2,4,30,0,0,0,0,0,0,0,90.47,122.47
2015,1,2,5,30,0,0,0,0,0,0,0,89.31,110.99000000000001
2015,1,2,6,30,0,0,0,0,0,0,0,87.91,99.9
2015,1,2,7,30,0,0,0,0,0,0,0,86.64,89.46000000000001
2015,1,2,8,30,2,95,62,187,47,551,142,80.24,80.02
2015,1,2,9,30,4,230,98,428,67,721,290,71.65,72.02
2015,1,2,10,30,5,258,171,213,89,759,397,66.97,66.03
2015,1,2,11,30,6,349,176,375,94,799,462,59.68,62.64
2015,1,2,12,30,6,262,206,121,94,806,469,58.53,62.31
2015,1,2,13,30,6,243,183,142,93,760,414,58.77,65.07000000000001
2015,1,2,14,30,5,164,137,83,80,691,311,65.14,70.55
2015,1,2,15,30,2,119,74,215,59,541,170,89.55,78.18
2015,1,2,16,30,0,19,19,0,19,177,27,89.79,87.35000000000001
2015,1,2,17,30,0,0,0,0,0,0,0,82.52,97.61
2015,1,2,18,30,0,0,0,0,0,0,0,82.04,108.58
2015,1,2,19,30,1,0,0,0,0,0,0,76.73,120.0
2015,1,2,20,30,1,0,0,0,0,0,0,73.75,131.61
2015,1,2,21,30,0,0,0,0,0,0,0,78.3,143.08
2015,1,2,22,30,0,0,0,0,0,0,0,78.65,153.8
2015,1,2,23,30,0,0,0,0,0,0,0,79.9,161.92000000000002
2015,1,3,0,30,0,0,0,0,0,0,0,81.26,162.93
2015,1,3,1,30,0,0,0,0,0,0,0,82.69,155.9
2015,1,3,2,30,0,0,0,0,0,0,0,84.7,145.51
2015,1,3,3,30,0,0,0,0,0,0,0,86.72,134.13
2015,1,3,4,30,0,0,0,0,0,0,0,88.5,122.51
2015,1,3,5,30,0,0,0,0,0,0,0,90.9,111.03
2015,1,3,6,30,0,0,0,0,0,0,0,94.03,99.93
2015,1,3,7,30,1,0,0,0,0,0,0,90.49,89.47
2015,1,3,8,30,2,7,7,0,52,445,130,89.72,80.02
2015,1,3,9,30,3,38,38,0,77,627,271,89.73,71.99
2015,1,3,10,30,4,92,92,0,95,699,379,88.37,65.98
2015,1,3,11,30,4,65,65,0,114,695,434,92.31,62.56
2015,1,3,12,30,4,23,23,0,125,662,434,95.53,62.2
2015,1,3,13,30,4,56,56,0,127,594,379,98.77,64.94
2015,1,3,14,30,4,106,106,0,114,493,279,100.0,70.42
2015,1,3,15,30,4,87,78,42,80,331,149,100.0,78.03
2015,1,3,16,30,3,13,13,0,19,51,22,100.0,87.21000000000001
2015,1,3,17,30,3,0,0,0,0,0,0,100.0,97.46000000000001
2015,1,3,18,30,4,0,0,0,0,0,0,100.0,108.44
2015,1,3,19,30,4,0,0,0,0,0,0,100.0,119.86
2015,1,3,20,30,4,0,0,0,0,0,0,100.0,131.46
2015,1,3,21,30,5,0,0,0,0,0,0,100.0,142.94
2015,1,3,22,30,5,0,0,0,0,0,0,100.0,153.66
2015,1,3,23,30,5,0,0,0,0,0,0,100.0,161.79
2015,1,4,0,30,5,0,0,0,0,0,0,100.0,162.86
2015,1,4,1,30,5,0,0,0,0,0,0,100.0,155.9
2015,1,4,2,30,5,0,0,0,0,0,0,100.0,145.54
2015,1,4,3,30,5,0,0,0,0,0,0,100.0,134.16
2015,1,4,4,30,5,0,0,0,0,0,0,100.0,122.55
2015,1,4,5,30,6,0,0,0,0,0,0,100.0,111.06
2015,1,4,6,30,6,0,0,0,0,0,0,100.0,99.94
2015,1,4,7,30,7,0,0,0,0,0,0,100.0,89.48
2015,1,4,8,30,9,55,55,0,55,394,123,95.14,80.0
2015,1,4,9,30,11,23,23,0,74,616,265,92.67,71.96000000000001
2015,1,4,10,30,13,132,132,0,92,683,371,93.42,65.92
2015,1,4,11,30,14,165,161,6,87,757,437,97.95,62.480000000000004
2015,1,4,12,30,15,184,176,18,80,780,445,98.22,62.09
2015,1,4,13,30,15,67,67,0,77,749,396,100.0,64.81
2015,1,4,14,30,15,66,66,0,72,665,296,100.0,70.28
2015,1,4,15,30,15,53,53,0,58,485,160,100.0,77.89
2015,1,4,16,30,15,8,8,0,21,94,26,100.0,87.06
2015,1,4,17,30,15,0,0,0,0,0,0,100.0,97.32000000000001
2015,1,4,18,30,15,0,0,0,0,0,0,100.0,108.3
2015,1,4,19,30,14,0,0,0,0,0,0,100.0,119.71000000000001
