Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1197459,-,-,-,38.89,-75.46,-5,10,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-1,0,0,0,0,0,0,75.67,163.27
2015,1,1,1,30,-1,0,0,0,0,0,0,80.37,155.97
2015,1,1,2,30,-1,0,0,0,0,0,0,81.86,145.44
2015,1,1,3,30,-1,0,0,0,0,0,0,80.31,133.97
2015,1,1,4,30,-1,0,0,0,0,0,0,76.85000000000001,122.31
2015,1,1,5,30,-2,0,0,0,0,0,0,80.9,110.8
2015,1,1,6,30,-1,0,0,0,0,0,0,74.36,99.68
2015,1,1,7,30,0,0,0,0,0,0,0,70.16,89.22
2015,1,1,8,30,0,157,43,637,43,637,157,72.57000000000001,79.76
2015,1,1,9,30,2,312,59,809,59,809,312,62.46,71.76
2015,1,1,10,30,3,430,69,879,69,879,430,50.660000000000004,65.78
2015,1,1,11,30,4,495,72,913,72,913,495,47.2,62.42
2015,1,1,12,30,5,501,71,920,71,920,501,45.47,62.14
2015,1,1,13,30,5,446,68,892,68,892,446,47.4,64.96000000000001
2015,1,1,14,30,4,259,102,468,60,829,337,53.65,70.51
2015,1,1,15,30,2,121,74,231,46,686,186,69.37,78.19
2015,1,1,16,30,0,31,17,309,17,309,31,80.64,87.42
2015,1,1,17,30,0,0,0,0,0,0,0,78.44,97.72
2015,1,1,18,30,0,0,0,0,0,0,0,80.68,108.74000000000001
2015,1,1,19,30,0,0,0,0,0,0,0,84.22,120.2
2015,1,1,20,30,0,0,0,0,0,0,0,88.24,131.85
2015,1,1,21,30,1,0,0,0,0,0,0,85.93,143.38
