Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1193723,-,-,-,39.29,-75.58,-5,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-2,0,0,0,0,0,0,80.18,162.93
2015,1,1,1,30,-2,0,0,0,0,0,0,82.12,155.81
2015,1,1,2,30,-2,0,0,0,0,0,0,81.95,145.41
2015,1,1,3,30,-2,0,0,0,0,0,0,80.22,134.03
2015,1,1,4,30,-2,0,0,0,0,0,0,78.24,122.44
2015,1,1,5,30,-2,0,0,0,0,0,0,78.21000000000001,110.98
2015,1,1,6,30,-2,0,0,0,0,0,0,78.75,99.91
2015,1,1,7,30,-1,0,0,0,0,0,0,74.53,89.5
2015,1,1,8,30,0,150,43,622,43,622,150,71.11,80.10000000000001
2015,1,1,9,30,2,305,59,800,59,800,305,65.51,72.13
2015,1,1,10,30,3,422,69,874,69,874,422,53.46,66.18
2015,1,1,11,30,3,487,72,908,72,908,487,49.47,62.83
2015,1,1,12,30,4,493,71,915,71,915,493,47.6,62.52
2015,1,1,13,30,4,439,69,885,69,885,439,49.46,65.3
2015,1,1,14,30,3,331,60,824,60,824,331,55.69,70.78
2015,1,1,15,30,1,182,45,681,45,681,182,71.09,78.39
2015,1,1,16,30,0,29,29,0,16,302,29,77.38,87.55
2015,1,1,17,30,0,0,0,0,0,0,0,75.44,97.79
2015,1,1,18,30,0,0,0,0,0,0,0,77.21000000000001,108.75
2015,1,1,19,30,0,0,0,0,0,0,0,80.2,120.15
2015,1,1,20,30,0,0,0,0,0,0,0,83.62,131.74
2015,1,1,21,30,0,0,0,0,0,0,0,86.91,143.19
2015,1,1,22,30,0,0,0,0,0,0,0,89.78,153.88
2015,1,1,23,30,0,0,0,0,0,0,0,90.7,161.94
2015,1,2,0,30,0,0,0,0,0,0,0,90.41,162.88
2015,1,2,1,30,0,0,0,0,0,0,0,89.95,155.83
2015,1,2,2,30,0,0,0,0,0,0,0,89.07000000000001,145.45000000000002
2015,1,2,3,30,0,0,0,0,0,0,0,88.58,134.08
2015,1,2,4,30,0,0,0,0,0,0,0,87.98,122.48
2015,1,2,5,30,0,0,0,0,0,0,0,87.05,111.02
2015,1,2,6,30,0,0,0,0,0,0,0,86.11,99.94
2015,1,2,7,30,0,0,0,0,0,0,0,85.45,89.52
2015,1,2,8,30,2,90,63,159,46,550,141,79.39,80.10000000000001
2015,1,2,9,30,4,185,122,204,67,720,288,70.91,72.12
2015,1,2,10,30,5,306,145,398,90,753,395,65.37,66.14
2015,1,2,11,30,6,310,195,250,96,793,459,57.620000000000005,62.76
2015,1,2,12,30,6,301,202,215,96,801,467,56.76,62.43
2015,1,2,13,30,6,278,175,243,96,751,412,57.300000000000004,65.18
2015,1,2,14,30,5,175,137,113,82,682,309,63.440000000000005,70.65
2015,1,2,15,30,2,132,67,318,60,533,168,86.28,78.26
2015,1,2,16,30,0,21,21,0,19,168,27,87.62,87.41
2015,1,2,17,30,0,0,0,0,0,0,0,81.41,97.66
2015,1,2,18,30,0,0,0,0,0,0,0,81.16,108.61
2015,1,2,19,30,0,0,0,0,0,0,0,81.99,120.01
2015,1,2,20,30,0,0,0,0,0,0,0,78.44,131.6
2015,1,2,21,30,0,0,0,0,0,0,0,76.91,143.05
2015,1,2,22,30,0,0,0,0,0,0,0,77.28,153.74
2015,1,2,23,30,0,0,0,0,0,0,0,78.13,161.82
2015,1,3,0,30,0,0,0,0,0,0,0,84.95,162.82
2015,1,3,1,30,-1,0,0,0,0,0,0,86.11,155.83
2015,1,3,2,30,0,0,0,0,0,0,0,81.74,145.48
2015,1,3,3,30,0,0,0,0,0,0,0,83.78,134.12
2015,1,3,4,30,0,0,0,0,0,0,0,85.4,122.52
2015,1,3,5,30,0,0,0,0,0,0,0,87.59,111.05
2015,1,3,6,30,0,0,0,0,0,0,0,90.32000000000001,99.97
2015,1,3,7,30,0,0,0,0,0,0,0,93.07000000000001,89.53
2015,1,3,8,30,2,12,12,0,51,454,129,85.59,80.09
2015,1,3,9,30,3,88,88,0,76,630,270,86.13,72.09
2015,1,3,10,30,4,87,87,0,93,702,378,86.08,66.08
2015,1,3,11,30,4,63,63,0,111,703,434,90.42,62.68
2015,1,3,12,30,4,28,28,0,124,665,433,93.56,62.32
2015,1,3,13,30,4,20,20,0,129,589,377,96.67,65.06
2015,1,3,14,30,3,112,112,0,115,487,277,100.0,70.52
2015,1,3,15,30,3,27,27,0,81,317,147,100.0,78.12
2015,1,3,16,30,3,3,3,0,19,44,21,100.0,87.27
2015,1,3,17,30,3,0,0,0,0,0,0,100.0,97.51
2015,1,3,18,30,3,0,0,0,0,0,0,100.0,108.47
2015,1,3,19,30,3,0,0,0,0,0,0,100.0,119.87
2015,1,3,20,30,4,0,0,0,0,0,0,100.0,131.46
2015,1,3,21,30,4,0,0,0,0,0,0,100.0,142.91
2015,1,3,22,30,4,0,0,0,0,0,0,100.0,153.59
2015,1,3,23,30,4,0,0,0,0,0,0,100.0,161.68
2015,1,4,0,30,4,0,0,0,0,0,0,100.0,162.75
2015,1,4,1,30,4,0,0,0,0,0,0,100.0,155.83
2015,1,4,2,30,4,0,0,0,0,0,0,100.0,145.5
2015,1,4,3,30,5,0,0,0,0,0,0,100.0,134.15
2015,1,4,4,30,5,0,0,0,0,0,0,100.0,122.55
2015,1,4,5,30,5,0,0,0,0,0,0,100.0,111.08
2015,1,4,6,30,5,0,0,0,0,0,0,100.0,99.99000000000001
2015,1,4,7,30,6,0,0,0,0,0,0,100.0,89.54
2015,1,4,8,30,7,25,25,0,55,386,122,100.0,80.08
2015,1,4,9,30,9,38,38,0,75,609,263,98.36,72.06
2015,1,4,10,30,11,82,82,0,96,670,368,96.32000000000001,66.03
2015,1,4,11,30,13,87,87,0,89,751,435,95.18,62.6
2015,1,4,12,30,14,143,143,0,80,781,444,98.08,62.21
2015,1,4,13,30,14,67,67,0,76,755,396,100.0,64.93
2015,1,4,14,30,14,65,65,0,69,676,296,100.0,70.38
2015,1,4,15,30,14,39,39,0,55,504,160,100.0,77.97
2015,1,4,16,30,14,6,6,0,20,104,25,100.0,87.12
2015,1,4,17,30,14,0,0,0,0,0,0,100.0,97.36
2015,1,4,18,30,14,0,0,0,0,0,0,100.0,108.33
2015,1,4,19,30,13,0,0,0,0,0,0,100.0,119.73
2015,1,4,20,30,12,0,0,0,0,0,0,100.0,131.31
2015,1,4,21,30,10,0,0,0,0,0,0,98.06,142.76
2015,1,4,22,30,8,0,0,0,0,0,0,92.87,153.45000000000002
2015,1,4,23,30,7,0,0,0,0,0,0,82.59,161.54
2015,1,5,0,30,5,0,0,0,0,0,0,82.55,162.67000000000002
2015,1,5,1,30,4,0,0,0,0,0,0,80.23,155.82
2015,1,5,2,30,3,0,0,0,0,0,0,82.21000000000001,145.52
2015,1,5,3,30,3,0,0,0,0,0,0,78.86,134.18
2015,1,5,4,30,2,0,0,0,0,0,0,79.11,122.58
2015,1,5,5,30,1,0,0,0,0,0,0,79.36,111.10000000000001
2015,1,5,6,30,0,0,0,0,0,0,0,79.89,100.0
2015,1,5,7,30,0,0,0,0,0,0,0,76.82000000000001,89.54
