Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1187977,-,-,-,39.93,-75.74,-5,105,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,5,17,30,-4,0,0,0,0,0,0,55.7,97.35000000000001
2015,1,5,18,30,-5,0,0,0,0,0,0,57.660000000000004,108.22
2015,1,5,19,30,-5,0,0,0,0,0,0,55.7,119.52
2015,1,5,20,30,-5,0,0,0,0,0,0,54.9,131.0
2015,1,5,21,30,-5,0,0,0,0,0,0,54.59,142.33
2015,1,5,22,30,-5,0,0,0,0,0,0,55.04,152.85
2015,1,5,23,30,-5,0,0,0,0,0,0,55.2,160.78
2015,1,6,0,30,-5,0,0,0,0,0,0,53.9,162.01
2015,1,6,1,30,-5,0,0,0,0,0,0,52.72,155.5
2015,1,6,2,30,-5,0,0,0,0,0,0,51.78,145.44
2015,1,6,3,30,-5,0,0,0,0,0,0,51.03,134.25
2015,1,6,4,30,-5,0,0,0,0,0,0,51.18,122.77
2015,1,6,5,30,-5,0,0,0,0,0,0,53.96,111.38
2015,1,6,6,30,-5,0,0,0,0,0,0,56.9,100.35000000000001
2015,1,6,7,30,-5,0,0,0,0,0,0,59.4,89.96000000000001
2015,1,6,8,30,-5,89,59,183,74,322,127,62.32,80.55
2015,1,6,9,30,-5,122,114,25,119,537,280,65.95,72.55
2015,1,6,10,30,-4,188,165,58,156,613,400,64.2,66.52
2015,1,6,11,30,-4,228,204,53,177,642,469,67.05,63.050000000000004
2015,1,6,12,30,-4,147,147,0,171,669,480,69.72,62.59
2015,1,6,13,30,-3,130,130,0,168,614,425,66.97,65.2
2015,1,6,14,30,-3,126,122,11,145,515,317,69.09,70.53
2015,1,6,15,30,-3,121,76,218,95,377,173,70.93,78.01
2015,1,6,16,30,-4,28,28,0,24,87,28,76.56,87.06
2015,1,6,17,30,-4,0,0,0,0,0,0,76.19,97.2
2015,1,6,18,30,-4,0,0,0,0,0,0,74.27,108.07000000000001
2015,1,6,19,30,-4,0,0,0,0,0,0,77.95,119.37
2015,1,6,20,30,-5,0,0,0,0,0,0,74.94,130.85
2015,1,6,21,30,-6,0,0,0,0,0,0,76.36,142.18
2015,1,6,22,30,-6,0,0,0,0,0,0,80.82000000000001,152.69
2015,1,6,23,30,-7,0,0,0,0,0,0,79.09,160.63
2015,1,7,0,30,-6,0,0,0,0,0,0,70.92,161.92000000000002
2015,1,7,1,30,-6,0,0,0,0,0,0,70.51,155.47
2015,1,7,2,30,-6,0,0,0,0,0,0,71.27,145.44
2015,1,7,3,30,-6,0,0,0,0,0,0,72.74,134.26
2015,1,7,4,30,-6,0,0,0,0,0,0,74.36,122.78
2015,1,7,5,30,-6,0,0,0,0,0,0,73.75,111.39
2015,1,7,6,30,-6,0,0,0,0,0,0,69.89,100.35000000000001
2015,1,7,7,30,-6,0,0,0,0,0,0,65.73,89.95
2015,1,7,8,30,-6,145,52,563,52,563,145,60.51,80.52
2015,1,7,9,30,-6,308,77,767,77,767,308,51.39,72.49
2015,1,7,10,30,-6,433,96,843,96,843,433,48.370000000000005,66.44
2015,1,7,11,30,-6,337,180,345,111,865,504,48.07,62.940000000000005
2015,1,7,12,30,-6,339,187,328,115,861,514,47.65,62.46
2015,1,7,13,30,-6,462,106,844,106,844,462,46.74,65.05
2015,1,7,14,30,-6,247,115,395,94,764,350,46.03,70.37
2015,1,7,15,30,-6,194,73,575,73,575,194,49.92,77.85000000000001
2015,1,7,16,30,-7,35,26,181,26,181,35,50.86,86.9
2015,1,7,17,30,-8,0,0,0,0,0,0,51.27,97.04
2015,1,7,18,30,-9,0,0,0,0,0,0,48.4,107.91
2015,1,7,19,30,-10,0,0,0,0,0,0,46.93,119.22
2015,1,7,20,30,-11,0,0,0,0,0,0,47.85,130.7
2015,1,7,21,30,-11,0,0,0,0,0,0,50.910000000000004,142.02
2015,1,7,22,30,-12,0,0,0,0,0,0,50.65,152.53
2015,1,7,23,30,-12,0,0,0,0,0,0,49.39,160.47
2015,1,8,0,30,-12,0,0,0,0,0,0,48.160000000000004,161.81
2015,1,8,1,30,-13,0,0,0,0,0,0,53.28,155.43
2015,1,8,2,30,-13,0,0,0,0,0,0,56.61,145.44
2015,1,8,3,30,-13,0,0,0,0,0,0,59.18,134.27
2015,1,8,4,30,-13,0,0,0,0,0,0,62.39,122.79
2015,1,8,5,30,-13,0,0,0,0,0,0,66.21000000000001,111.39
2015,1,8,6,30,-13,0,0,0,0,0,0,68.99,100.35000000000001
2015,1,8,7,30,-12,0,0,0,0,0,0,65.1,89.93
2015,1,8,8,30,-11,148,48,603,48,603,148,60.42,80.48
2015,1,8,9,30,-9,309,74,779,74,779,309,50.800000000000004,72.43
2015,1,8,10,30,-9,431,99,829,99,829,431,50.61,66.35
2015,1,8,11,30,-8,503,104,873,104,873,503,47.53,62.83
2015,1,8,12,30,-7,513,100,888,100,888,513,45.29,62.32
2015,1,8,13,30,-7,461,91,874,91,874,461,46.81,64.9
2015,1,8,14,30,-7,299,68,683,78,810,352,48.24,70.21000000000001
2015,1,8,15,30,-8,127,77,231,57,668,200,53.61,77.69
2015,1,8,16,30,-9,40,22,311,22,311,40,59.480000000000004,86.73
2015,1,8,17,30,-10,0,0,0,0,0,0,69.35000000000001,96.88
2015,1,8,18,30,-10,0,0,0,0,0,0,70.38,107.75
2015,1,8,19,30,-10,0,0,0,0,0,0,71.66,119.06
2015,1,8,20,30,-9,0,0,0,0,0,0,67.89,130.54
2015,1,8,21,30,-9,0,0,0,0,0,0,70.58,141.86
2015,1,8,22,30,-9,0,0,0,0,0,0,72.7,152.37
2015,1,8,23,30,-8,0,0,0,0,0,0,69.69,160.31
2015,1,9,0,30,-7,0,0,0,0,0,0,68.24,161.70000000000002
2015,1,9,1,30,-7,0,0,0,0,0,0,72.04,155.39000000000001
2015,1,9,2,30,-6,0,0,0,0,0,0,69.14,145.43
2015,1,9,3,30,-6,0,0,0,0,0,0,70.27,134.27
2015,1,9,4,30,-5,0,0,0,0,0,0,67.04,122.79
2015,1,9,5,30,-5,0,0,0,0,0,0,65.65,111.39
2015,1,9,6,30,-5,0,0,0,0,0,0,69.63,100.34
2015,1,9,7,30,-5,0,0,0,0,0,0,73.76,89.9
2015,1,9,8,30,-4,33,33,0,52,524,139,72.66,80.43
2015,1,9,9,30,-2,75,75,0,78,724,298,65.92,72.36
2015,1,9,10,30,-1,425,93,826,93,826,425,63.26,66.25
2015,1,9,11,30,0,500,104,865,104,865,500,58.18,62.7
2015,1,9,12,30,0,403,138,568,106,873,514,56.1,62.17
2015,1,9,13,30,0,371,113,604,101,848,463,55.28,64.73
2015,1,9,14,30,0,355,86,789,86,789,355,54.65,70.04
2015,1,9,15,30,-1,151,66,393,59,678,205,58.83,77.52
2015,1,9,16,30,-3,44,23,358,23,358,44,66.69,86.57000000000001
2015,1,9,17,30,-4,0,0,0,0,0,0,68.06,96.72
2015,1,9,18,30,-5,0,0,0,0,0,0,69.29,107.59
2015,1,9,19,30,-6,0,0,0,0,0,0,72.13,118.9
2015,1,9,20,30,-6,0,0,0,0,0,0,67.15,130.38
2015,1,9,21,30,-6,0,0,0,0,0,0,68.87,141.70000000000002
2015,1,9,22,30,-7,0,0,0,0,0,0,66.62,152.20000000000002
2015,1,9,23,30,-8,0,0,0,0,0,0,70.75,160.14000000000001
2015,1,10,0,30,-8,0,0,0,0,0,0,68.9,161.58
2015,1,10,1,30,-8,0,0,0,0,0,0,64.88,155.34
2015,1,10,2,30,-9,0,0,0,0,0,0,68.23,145.41
2015,1,10,3,30,-9,0,0,0,0,0,0,66.57000000000001,134.27
2015,1,10,4,30,-9,0,0,0,0,0,0,67.17,122.79
2015,1,10,5,30,-10,0,0,0,0,0,0,60.47,111.38
2015,1,10,6,30,-11,0,0,0,0,0,0,60.47,100.32000000000001
2015,1,10,7,30,-10,0,0,0,0,0,0,53.72,89.87
2015,1,10,8,30,-9,158,44,677,44,677,158,48.77,80.38
2015,1,10,9,30,-8,325,65,856,65,856,325,45.25,72.29
2015,1,10,10,30,-7,454,79,925,79,925,454,42.75,66.15
2015,1,10,11,30,-6,527,86,959,86,959,527,40.83,62.57
2015,1,10,12,30,-6,538,86,963,86,963,538,42.46,62.02
2015,1,10,13,30,-6,484,85,928,85,928,484,44.04,64.57000000000001
2015,1,10,14,30,-6,372,74,863,74,863,372,45.25,69.87
2015,1,10,15,30,-7,216,56,729,56,729,216,49.82,77.34
2015,1,10,16,30,-8,48,23,383,23,383,48,62.57,86.39
2015,1,10,17,30,-9,0,0,0,0,0,0,77.68,96.55
2015,1,10,18,30,-10,0,0,0,0,0,0,75.7,107.43
2015,1,10,19,30,-10,0,0,0,0,0,0,73.96000000000001,118.74000000000001
2015,1,10,20,30,-11,0,0,0,0,0,0,79.23,130.22
2015,1,10,21,30,-11,0,0,0,0,0,0,78.95,141.53
2015,1,10,22,30,-11,0,0,0,0,0,0,78.88,152.02
2015,1,10,23,30,-10,0,0,0,0,0,0,73.89,159.96
2015,1,11,0,30,-10,0,0,0,0,0,0,77.2,161.45000000000002
2015,1,11,1,30,-9,0,0,0,0,0,0,74.88,155.28
2015,1,11,2,30,-8,0,0,0,0,0,0,72.09,145.39000000000001
2015,1,11,3,30,-8,0,0,0,0,0,0,76.03,134.26
2015,1,11,4,30,-8,0,0,0,0,0,0,77.71000000000001,122.78
2015,1,11,5,30,-8,0,0,0,0,0,0,79.64,111.37
2015,1,11,6,30,-8,0,0,0,0,0,0,79.63,100.29
2015,1,11,7,30,-7,0,0,0,0,0,0,73.4,89.83
2015,1,11,8,30,-5,44,44,0,49,589,148,65.63,80.32000000000001
2015,1,11,9,30,-2,218,104,373,71,781,310,57.730000000000004,72.2
2015,1,11,10,30,0,431,98,820,98,820,431,52.1,66.04
2015,1,11,11,30,0,383,151,501,100,876,505,53.36,62.43
2015,1,11,12,30,1,517,97,891,97,891,517,52.85,61.86
2015,1,11,13,30,1,394,88,707,89,869,465,56.75,64.39
2015,1,11,14,30,1,355,77,802,77,802,355,60.71,69.69
2015,1,11,15,30,0,138,78,269,57,663,204,70.97,77.16
2015,1,11,16,30,-1,30,24,90,24,313,45,78.2,86.22
2015,1,11,17,30,-1,0,0,0,0,0,0,77.39,96.38
2015,1,11,18,30,-1,0,0,0,0,0,0,78.87,107.26
2015,1,11,19,30,-1,0,0,0,0,0,0,80.42,118.58
2015,1,11,20,30,-1,0,0,0,0,0,0,81.32000000000001,130.06
2015,1,11,21,30,-1,0,0,0,0,0,0,81.11,141.36
2015,1,11,22,30,-1,0,0,0,0,0,0,81.25,151.85
2015,1,11,23,30,-1,0,0,0,0,0,0,81.42,159.78
2015,1,12,0,30,-1,0,0,0,0,0,0,83.01,161.32
2015,1,12,1,30,-1,0,0,0,0,0,0,85.43,155.21
2015,1,12,2,30,0,0,0,0,0,0,0,88.12,145.36
2015,1,12,3,30,0,0,0,0,0,0,0,84.39,134.24
2015,1,12,4,30,0,0,0,0,0,0,0,86.84,122.77
2015,1,12,5,30,0,0,0,0,0,0,0,89.25,111.35000000000001
2015,1,12,6,30,0,0,0,0,0,0,0,91.12,100.26
2015,1,12,7,30,0,0,0,0,0,0,0,93.32000000000001,89.78
2015,1,12,8,30,0,19,19,0,59,411,129,96.81,80.26
2015,1,12,9,30,0,47,47,0,84,637,280,100.0,72.11
2015,1,12,10,30,0,72,72,0,100,731,398,100.0,65.92
2015,1,12,11,30,1,99,99,0,105,779,467,96.5,62.29
2015,1,12,12,30,1,120,120,0,103,792,479,98.35000000000001,61.690000000000005
2015,1,12,13,30,1,140,140,0,102,755,430,99.47,64.21000000000001
2015,1,12,14,30,1,107,107,0,97,656,327,99.45,69.5
2015,1,12,15,30,0,56,56,0,77,479,185,100.0,76.98
2015,1,12,16,30,0,12,12,0,29,163,40,100.0,86.04
2015,1,12,17,30,0,0,0,0,0,0,0,100.0,96.2
2015,1,12,18,30,0,0,0,0,0,0,0,100.0,107.09
2015,1,12,19,30,0,0,0,0,0,0,0,100.0,118.41
2015,1,12,20,30,0,0,0,0,0,0,0,100.0,129.89000000000001
2015,1,12,21,30,0,0,0,0,0,0,0,100.0,141.19
2015,1,12,22,30,0,0,0,0,0,0,0,100.0,151.67000000000002
2015,1,12,23,30,0,0,0,0,0,0,0,99.56,159.6
2015,1,13,0,30,0,0,0,0,0,0,0,97.85000000000001,161.17000000000002
2015,1,13,1,30,0,0,0,0,0,0,0,94.19,155.13
2015,1,13,2,30,0,0,0,0,0,0,0,86.13,145.32
2015,1,13,3,30,-1,0,0,0,0,0,0,84.55,134.22
2015,1,13,4,30,-3,0,0,0,0,0,0,88.2,122.75
2015,1,13,5,30,-4,0,0,0,0,0,0,82.52,111.32000000000001
2015,1,13,6,30,-5,0,0,0,0,0,0,77.34,100.23
2015,1,13,7,30,-6,0,0,0,0,0,0,74.34,89.73
2015,1,13,8,30,-5,154,40,671,40,671,154,63.45,80.18
2015,1,13,9,30,-4,316,54,849,54,849,316,55.54,72.02
2015,1,13,10,30,-3,439,67,906,67,906,439,50.84,65.8
2015,1,13,11,30,-2,511,71,941,71,941,511,51.09,62.14
2015,1,13,12,30,-2,522,73,942,73,942,522,47.89,61.52
2015,1,13,13,30,-2,473,69,922,69,922,473,48.27,64.03
2015,1,13,14,30,-2,293,94,561,61,866,367,48.59,69.31
2015,1,13,15,30,-4,165,67,428,48,744,218,56.6,76.79
2015,1,13,16,30,-6,54,23,434,23,434,54,64.84,85.86
2015,1,13,17,30,-7,0,0,0,0,0,0,70.02,96.03
2015,1,13,18,30,-8,0,0,0,0,0,0,74.95,106.92
2015,1,13,19,30,-9,0,0,0,0,0,0,79.71000000000001,118.24000000000001
2015,1,13,20,30,-9,0,0,0,0,0,0,78.29,129.72
2015,1,13,21,30,-9,0,0,0,0,0,0,76.82000000000001,141.02
2015,1,13,22,30,-9,0,0,0,0,0,0,74.66,151.49
2015,1,13,23,30,-9,0,0,0,0,0,0,72.93,159.4
2015,1,14,0,30,-9,0,0,0,0,0,0,71.66,161.02
2015,1,14,1,30,-9,0,0,0,0,0,0,72.7,155.05
2015,1,14,2,30,-9,0,0,0,0,0,0,73.5,145.27
2015,1,14,3,30,-9,0,0,0,0,0,0,74.69,134.19
2015,1,14,4,30,-9,0,0,0,0,0,0,76.32000000000001,122.72
2015,1,14,5,30,-9,0,0,0,0,0,0,77.62,111.29
2015,1,14,6,30,-9,0,0,0,0,0,0,78.79,100.19
2015,1,14,7,30,-8,0,0,0,0,0,0,74.03,89.67
2015,1,14,8,30,-7,51,51,0,59,411,129,72.22,80.11
2015,1,14,9,30,-6,99,99,0,86,611,276,73.71000000000001,71.91
2015,1,14,10,30,-4,227,178,118,101,707,392,70.43,65.66
2015,1,14,11,30,-2,265,214,108,110,743,459,69.12,61.980000000000004
2015,1,14,12,30,-1,220,200,40,113,745,470,71.29,61.34
2015,1,14,13,30,-1,183,172,26,109,713,424,76.63,63.83
2015,1,14,14,30,-1,79,79,0,96,644,326,79.09,69.12
2015,1,14,15,30,-2,84,83,5,73,500,189,85.3,76.60000000000001
2015,1,14,16,30,-3,44,30,184,30,184,44,88.89,85.67
2015,1,14,17,30,-4,0,0,0,0,0,0,88.86,95.85000000000001
2015,1,14,18,30,-4,0,0,0,0,0,0,87.21000000000001,106.75
2015,1,14,19,30,-4,0,0,0,0,0,0,86.19,118.07000000000001
2015,1,14,20,30,-5,0,0,0,0,0,0,91.12,129.55
2015,1,14,21,30,-5,0,0,0,0,0,0,89.84,140.85
2015,1,14,22,30,-5,0,0,0,0,0,0,88.81,151.3
2015,1,14,23,30,-5,0,0,0,0,0,0,88.42,159.21
2015,1,15,0,30,-5,0,0,0,0,0,0,88.69,160.86
2015,1,15,1,30,-5,0,0,0,0,0,0,89.4,154.96
2015,1,15,2,30,-5,0,0,0,0,0,0,89.98,145.22
2015,1,15,3,30,-5,0,0,0,0,0,0,89.5,134.15
2015,1,15,4,30,-5,0,0,0,0,0,0,88.15,122.69
2015,1,15,5,30,-6,0,0,0,0,0,0,92.99,111.25
2015,1,15,6,30,-6,0,0,0,0,0,0,90.96000000000001,100.14
2015,1,15,7,30,-5,0,0,0,0,0,0,83.22,89.61
2015,1,15,8,30,-3,50,50,0,70,357,132,76.24,80.02
2015,1,15,9,30,-1,171,137,105,105,573,284,70.82000000000001,71.8
2015,1,15,10,30,0,244,191,127,124,683,407,67.96000000000001,65.53
2015,1,15,11,30,0,170,166,8,131,736,479,69.25,61.81
2015,1,15,12,30,0,291,217,154,123,766,493,69.76,61.15
2015,1,15,13,30,0,449,104,777,104,777,449,69.77,63.63
2015,1,15,14,30,0,349,86,732,86,732,349,69.33,68.92
2015,1,15,15,30,-1,207,64,610,64,610,207,74.2,76.4
2015,1,15,16,30,-3,53,29,308,29,308,53,84.43,85.48
2015,1,15,17,30,-4,0,0,0,0,0,0,83.05,95.67
2015,1,15,18,30,-5,0,0,0,0,0,0,86.72,106.57000000000001
2015,1,15,19,30,-5,0,0,0,0,0,0,85.52,117.9
2015,1,15,20,30,-5,0,0,0,0,0,0,86.51,129.38
2015,1,15,21,30,-4,0,0,0,0,0,0,82.78,140.67000000000002
2015,1,15,22,30,-4,0,0,0,0,0,0,85.63,151.11
2015,1,15,23,30,-5,0,0,0,0,0,0,92.66,159.01
2015,1,16,0,30,-5,0,0,0,0,0,0,92.53,160.69
2015,1,16,1,30,-5,0,0,0,0,0,0,92.73,154.86
2015,1,16,2,30,-5,0,0,0,0,0,0,92.10000000000001,145.16
2015,1,16,3,30,-5,0,0,0,0,0,0,90.44,134.11
