Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1197697,-,-,-,39.09,-75.46,-5,5,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-1,0,0,0,0,0,0,74.89,163.08
2015,1,1,1,30,-1,0,0,0,0,0,0,78.63,155.86
2015,1,1,2,30,-1,0,0,0,0,0,0,79.3,145.38
2015,1,1,3,30,-2,0,0,0,0,0,0,83.38,133.96
2015,1,1,4,30,-2,0,0,0,0,0,0,80.18,122.33
2015,1,1,5,30,-2,0,0,0,0,0,0,79.38,110.84
2015,1,1,6,30,-1,0,0,0,0,0,0,73.56,99.75
2015,1,1,7,30,0,0,0,0,0,0,0,69.60000000000001,89.32000000000001
2015,1,1,8,30,0,154,43,631,43,631,154,71.93,79.9
2015,1,1,9,30,2,309,59,805,59,805,309,62.18,71.92
2015,1,1,10,30,3,426,69,876,69,876,426,50.14,65.96000000000001
2015,1,1,11,30,4,491,72,911,72,911,491,46.58,62.620000000000005
2015,1,1,12,30,4,497,71,917,71,917,497,48.1,62.34
2015,1,1,13,30,5,340,136,486,68,889,442,50.08,65.14
2015,1,1,14,30,4,333,60,826,60,826,333,56.61,70.67
2015,1,1,15,30,1,184,45,683,45,683,184,73.15,78.32000000000001
2015,1,1,16,30,0,30,30,0,16,304,30,78.75,87.52
2015,1,1,17,30,0,0,0,0,0,0,0,76.33,97.8
2015,1,1,18,30,0,0,0,0,0,0,0,78.46000000000001,108.79
