Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1191845,-,-,-,40.09,-75.62,-5,122,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-3,0,0,0,0,0,0,75.5,162.18
2015,1,1,1,30,-3,0,0,0,0,0,0,74.8,155.36
2015,1,1,2,30,-4,0,0,0,0,0,0,73.32000000000001,145.20000000000002
2015,1,1,3,30,-4,0,0,0,0,0,0,77.8,133.99
2015,1,1,4,30,-4,0,0,0,0,0,0,77.07000000000001,122.53
2015,1,1,5,30,-4,0,0,0,0,0,0,77.2,111.19
2015,1,1,6,30,-4,0,0,0,0,0,0,78.42,100.24000000000001
2015,1,1,7,30,-3,0,0,0,0,0,0,74.37,89.94
2015,1,1,8,30,-1,139,41,602,41,602,139,65.3,80.64
2015,1,1,9,30,0,291,58,790,58,790,291,57.83,72.79
2015,1,1,10,30,0,408,66,872,66,872,408,53.35,66.92
2015,1,1,11,30,1,472,68,909,68,909,472,50.65,63.63
2015,1,1,12,30,2,479,68,914,68,914,479,49.230000000000004,63.32
2015,1,1,13,30,2,424,68,877,68,877,424,51.45,66.03
2015,1,1,14,30,1,319,58,817,58,817,319,57.93,71.42
2015,1,1,15,30,0,172,44,668,44,668,172,66.86,78.92
2015,1,1,16,30,0,24,14,275,14,275,24,69.65,87.96000000000001
2015,1,1,17,30,0,0,0,0,0,0,0,70.38,98.08
2015,1,1,18,30,0,0,0,0,0,0,0,72.47,108.93
2015,1,1,19,30,-1,0,0,0,0,0,0,79.99,120.21000000000001
2015,1,1,20,30,-1,0,0,0,0,0,0,82.38,131.66
2015,1,1,21,30,-1,0,0,0,0,0,0,84.44,142.95000000000002
2015,1,1,22,30,-1,0,0,0,0,0,0,86.37,153.43
2015,1,1,23,30,-1,0,0,0,0,0,0,86.74,161.22
2015,1,2,0,30,-1,0,0,0,0,0,0,86.32000000000001,162.13
2015,1,2,1,30,-2,0,0,0,0,0,0,86.06,155.37
2015,1,2,2,30,-2,0,0,0,0,0,0,92.48,145.23
2015,1,2,3,30,-2,0,0,0,0,0,0,92.36,134.03
2015,1,2,4,30,-2,0,0,0,0,0,0,92.42,122.57000000000001
2015,1,2,5,30,-2,0,0,0,0,0,0,92.46000000000001,111.23
2015,1,2,6,30,-2,0,0,0,0,0,0,92.18,100.27
2015,1,2,7,30,-1,0,0,0,0,0,0,84.96000000000001,89.95
2015,1,2,8,30,1,73,60,77,45,533,131,75.48,80.64
2015,1,2,9,30,2,213,99,386,64,719,277,71.86,72.77
2015,1,2,10,30,3,322,118,518,94,728,380,60.99,66.88
2015,1,2,11,30,4,389,119,605,102,766,443,55.54,63.56
2015,1,2,12,30,4,411,97,696,99,783,452,56.300000000000004,63.22
2015,1,2,13,30,4,332,129,498,100,732,399,57.21,65.91
2015,1,2,14,30,3,298,84,667,84,667,298,62.660000000000004,71.29
