Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1192465,-,-,-,39.77,-75.62,-5,65,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,7,15,30,-6,50,50,0,71,590,196,47.31,77.81
2015,1,7,16,30,-7,36,25,191,25,191,36,51.870000000000005,86.89
2015,1,7,17,30,-7,0,0,0,0,0,0,49.79,97.06
2015,1,7,18,30,-8,0,0,0,0,0,0,49.13,107.96000000000001
2015,1,7,19,30,-9,0,0,0,0,0,0,48.29,119.29
2015,1,7,20,30,-10,0,0,0,0,0,0,48.15,130.8
2015,1,7,21,30,-11,0,0,0,0,0,0,49.67,142.15
2015,1,7,22,30,-11,0,0,0,0,0,0,48.76,152.69
2015,1,7,23,30,-11,0,0,0,0,0,0,51.96,160.65
2015,1,8,0,30,-12,0,0,0,0,0,0,50.89,161.94
2015,1,8,1,30,-12,0,0,0,0,0,0,51.32,155.46
2015,1,8,2,30,-12,0,0,0,0,0,0,58.81,145.41
2015,1,8,3,30,-13,0,0,0,0,0,0,62.230000000000004,134.2
2015,1,8,4,30,-13,0,0,0,0,0,0,65.51,122.69
2015,1,8,5,30,-13,0,0,0,0,0,0,68.82000000000001,111.27
2015,1,8,6,30,-13,0,0,0,0,0,0,71.15,100.2
2015,1,8,7,30,-12,0,0,0,0,0,0,66.9,89.77
2015,1,8,8,30,-11,151,48,612,48,612,151,61.660000000000004,80.3
2015,1,8,9,30,-9,314,73,787,73,787,314,51.78,72.25
2015,1,8,10,30,-8,436,96,841,96,841,436,48.08,66.16
2015,1,8,11,30,-7,507,102,880,102,880,507,45.65,62.65
2015,1,8,12,30,-7,516,100,891,100,891,516,47.24,62.17
2015,1,8,13,30,-7,464,91,875,91,875,464,48.86,64.78
2015,1,8,14,30,-7,260,108,449,78,812,353,50.2,70.13
2015,1,8,15,30,-7,200,57,670,57,670,200,51.44,77.64
2015,1,8,16,30,-8,40,22,313,22,313,40,57.370000000000005,86.73
2015,1,8,17,30,-9,0,0,0,0,0,0,66.6,96.9
2015,1,8,18,30,-10,0,0,0,0,0,0,72.63,107.8
2015,1,8,19,30,-9,0,0,0,0,0,0,68.2,119.14
2015,1,8,20,30,-9,0,0,0,0,0,0,70.10000000000001,130.64000000000001
2015,1,8,21,30,-9,0,0,0,0,0,0,72.96000000000001,141.99
2015,1,8,22,30,-8,0,0,0,0,0,0,69.7,152.53
2015,1,8,23,30,-7,0,0,0,0,0,0,67.12,160.49
2015,1,9,0,30,-7,0,0,0,0,0,0,70.83,161.83
2015,1,9,1,30,-6,0,0,0,0,0,0,68.78,155.42000000000002
2015,1,9,2,30,-6,0,0,0,0,0,0,71.01,145.4
2015,1,9,3,30,-6,0,0,0,0,0,0,72.01,134.2
2015,1,9,4,30,-5,0,0,0,0,0,0,68.3,122.69
2015,1,9,5,30,-5,0,0,0,0,0,0,67.9,111.27
2015,1,9,6,30,-5,0,0,0,0,0,0,70.67,100.19
2015,1,9,7,30,-4,0,0,0,0,0,0,69.32000000000001,89.74
2015,1,9,8,30,-3,54,54,0,53,522,142,68.34,80.26
2015,1,9,9,30,-2,129,118,34,79,721,300,66.36,72.18
2015,1,9,10,30,-1,311,144,412,93,823,427,64.0,66.07000000000001
2015,1,9,11,30,0,353,187,360,103,865,502,59.480000000000004,62.53
2015,1,9,12,30,0,415,122,624,104,876,516,57.68,62.02
2015,1,9,13,30,0,465,100,851,100,851,465,56.77,64.62
2015,1,9,14,30,0,356,86,790,86,790,356,56.44,69.96000000000001
2015,1,9,15,30,0,206,59,675,59,675,206,56.68,77.47
2015,1,9,16,30,-2,44,23,355,23,355,44,65.42,86.56
2015,1,9,17,30,-3,0,0,0,0,0,0,66.92,96.74000000000001
2015,1,9,18,30,-4,0,0,0,0,0,0,67.69,107.64
2015,1,9,19,30,-5,0,0,0,0,0,0,69.66,118.98
2015,1,9,20,30,-6,0,0,0,0,0,0,70.61,130.49
2015,1,9,21,30,-6,0,0,0,0,0,0,67.1,141.83
2015,1,9,22,30,-7,0,0,0,0,0,0,69.72,152.36
2015,1,9,23,30,-7,0,0,0,0,0,0,73.51,160.32
2015,1,10,0,30,-8,0,0,0,0,0,0,71.61,161.71
2015,1,10,1,30,-8,0,0,0,0,0,0,68.48,155.37
2015,1,10,2,30,-8,0,0,0,0,0,0,71.94,145.38
2015,1,10,3,30,-9,0,0,0,0,0,0,69.63,134.2
2015,1,10,4,30,-9,0,0,0,0,0,0,64.9,122.69
2015,1,10,5,30,-10,0,0,0,0,0,0,63.88,111.26
2015,1,10,6,30,-10,0,0,0,0,0,0,59.45,100.18
2015,1,10,7,30,-10,0,0,0,0,0,0,57.02,89.71000000000001
2015,1,10,8,30,-9,161,45,680,45,680,161,51.02,80.21000000000001
2015,1,10,9,30,-8,329,65,856,65,856,329,47.160000000000004,72.10000000000001
2015,1,10,10,30,-7,457,80,926,80,926,457,44.64,65.96000000000001
2015,1,10,11,30,-6,531,86,959,86,959,531,42.67,62.4
2015,1,10,12,30,-5,541,87,963,87,963,541,41.07,61.870000000000005
2015,1,10,13,30,-5,486,85,930,85,930,486,42.56,64.45
2015,1,10,14,30,-5,373,75,864,75,864,373,43.730000000000004,69.79
2015,1,10,15,30,-6,216,56,729,56,729,216,48.120000000000005,77.3
2015,1,10,16,30,-8,48,24,382,24,382,48,61.32,86.39
2015,1,10,17,30,-9,0,0,0,0,0,0,73.58,96.57000000000001
2015,1,10,18,30,-9,0,0,0,0,0,0,71.37,107.48
2015,1,10,19,30,-10,0,0,0,0,0,0,75.15,118.82000000000001
2015,1,10,20,30,-10,0,0,0,0,0,0,73.9,130.32
2015,1,10,21,30,-10,0,0,0,0,0,0,73.16,141.66
2015,1,10,22,30,-10,0,0,0,0,0,0,73.01,152.19
2015,1,10,23,30,-10,0,0,0,0,0,0,73.92,160.15
2015,1,11,0,30,-9,0,0,0,0,0,0,70.97,161.59
2015,1,11,1,30,-8,0,0,0,0,0,0,69.12,155.31
2015,1,11,2,30,-8,0,0,0,0,0,0,73.09,145.36
2015,1,11,3,30,-8,0,0,0,0,0,0,76.88,134.19
2015,1,11,4,30,-8,0,0,0,0,0,0,78.88,122.68
2015,1,11,5,30,-8,0,0,0,0,0,0,80.48,111.25
2015,1,11,6,30,-8,0,0,0,0,0,0,80.36,100.15
2015,1,11,7,30,-7,0,0,0,0,0,0,74.72,89.67
2015,1,11,8,30,-5,152,49,602,49,602,152,67.55,80.15
2015,1,11,9,30,-2,315,71,789,71,789,315,59.85,72.02
2015,1,11,10,30,0,436,95,833,95,833,436,53.99,65.85
2015,1,11,11,30,0,509,98,884,98,884,509,55.08,62.26
2015,1,11,12,30,1,520,95,895,95,895,520,54.370000000000005,61.71
2015,1,11,13,30,2,373,121,579,89,870,467,53.93,64.27
2015,1,11,14,30,1,356,77,801,77,801,356,61.88,69.61
2015,1,11,15,30,0,136,80,253,57,659,204,73.52,77.12
2015,1,11,16,30,0,30,24,81,24,308,45,74.19,86.21000000000001
2015,1,11,17,30,-1,0,0,0,0,0,0,78.99,96.4
2015,1,11,18,30,-1,0,0,0,0,0,0,80.81,107.31
2015,1,11,19,30,-1,0,0,0,0,0,0,82.38,118.65
2015,1,11,20,30,-1,0,0,0,0,0,0,83.11,130.16
2015,1,11,21,30,-1,0,0,0,0,0,0,82.53,141.5
2015,1,11,22,30,-1,0,0,0,0,0,0,83.04,152.01
2015,1,11,23,30,-1,0,0,0,0,0,0,83.63,159.97
2015,1,12,0,30,-1,0,0,0,0,0,0,85.49,161.45000000000002
2015,1,12,1,30,0,0,0,0,0,0,0,81.73,155.25
2015,1,12,2,30,0,0,0,0,0,0,0,84.18,145.33
2015,1,12,3,30,0,0,0,0,0,0,0,86.52,134.17000000000002
2015,1,12,4,30,0,0,0,0,0,0,0,88.68,122.67
2015,1,12,5,30,0,0,0,0,0,0,0,90.76,111.23
2015,1,12,6,30,0,0,0,0,0,0,0,92.34,100.12
2015,1,12,7,30,0,0,0,0,0,0,0,94.24,89.62
2015,1,12,8,30,0,9,9,0,53,425,126,97.39,80.08
2015,1,12,9,30,0,32,32,0,71,645,271,100.0,71.93
2015,1,12,10,30,1,64,64,0,81,738,385,100.0,65.74
2015,1,12,11,30,1,47,47,0,84,784,451,98.47,62.120000000000005
2015,1,12,12,30,1,80,80,0,82,798,462,100.0,61.54
2015,1,12,13,30,1,82,82,0,82,763,415,100.0,64.09
2015,1,12,14,30,1,55,55,0,79,669,315,100.0,69.42
2015,1,12,15,30,1,40,40,0,66,492,178,100.0,76.94
2015,1,12,16,30,0,8,8,0,27,164,38,100.0,86.03
2015,1,12,17,30,0,0,0,0,0,0,0,100.0,96.23
2015,1,12,18,30,0,0,0,0,0,0,0,100.0,107.14
2015,1,12,19,30,1,0,0,0,0,0,0,97.08,118.49000000000001
2015,1,12,20,30,0,0,0,0,0,0,0,100.0,129.99
2015,1,12,21,30,0,0,0,0,0,0,0,100.0,141.33
2015,1,12,22,30,0,0,0,0,0,0,0,100.0,151.83
2015,1,12,23,30,0,0,0,0,0,0,0,100.0,159.78
2015,1,13,0,30,0,0,0,0,0,0,0,98.7,161.31
2015,1,13,1,30,0,0,0,0,0,0,0,95.65,155.17000000000002
2015,1,13,2,30,0,0,0,0,0,0,0,88.73,145.29
2015,1,13,3,30,-1,0,0,0,0,0,0,87.9,134.15
2015,1,13,4,30,-2,0,0,0,0,0,0,86.2,122.65
2015,1,13,5,30,-3,0,0,0,0,0,0,82.59,111.2
2015,1,13,6,30,-4,0,0,0,0,0,0,77.81,100.09
2015,1,13,7,30,-5,0,0,0,0,0,0,74.77,89.57000000000001
2015,1,13,8,30,-4,154,41,651,41,651,154,68.78,80.01
2015,1,13,9,30,-4,317,55,838,55,838,317,59.69,71.83
2015,1,13,10,30,-3,439,68,898,68,898,439,54.0,65.61
2015,1,13,11,30,-2,511,72,935,72,935,511,50.03,61.96
2015,1,13,12,30,-2,522,73,936,73,936,522,50.370000000000005,61.370000000000005
2015,1,13,13,30,-2,472,70,914,70,914,472,50.69,63.910000000000004
2015,1,13,14,30,-2,287,101,526,63,857,366,50.88,69.23
2015,1,13,15,30,-3,128,87,176,49,734,217,54.9,76.75
2015,1,13,16,30,-5,54,23,422,23,422,54,63.59,85.85000000000001
2015,1,13,17,30,-6,0,0,0,0,0,0,69.02,96.05
2015,1,13,18,30,-7,0,0,0,0,0,0,73.68,106.97
2015,1,13,19,30,-8,0,0,0,0,0,0,78.42,118.32000000000001
2015,1,13,20,30,-8,0,0,0,0,0,0,76.85000000000001,129.83
2015,1,13,21,30,-8,0,0,0,0,0,0,75.59,141.15
2015,1,13,22,30,-8,0,0,0,0,0,0,73.14,151.65
2015,1,13,23,30,-9,0,0,0,0,0,0,76.82000000000001,159.59
2015,1,14,0,30,-9,0,0,0,0,0,0,75.96000000000001,161.16
2015,1,14,1,30,-8,0,0,0,0,0,0,71.08,155.09
2015,1,14,2,30,-8,0,0,0,0,0,0,71.96000000000001,145.25
2015,1,14,3,30,-8,0,0,0,0,0,0,73.13,134.12
2015,1,14,4,30,-8,0,0,0,0,0,0,74.59,122.62
2015,1,14,5,30,-8,0,0,0,0,0,0,76.12,111.17
2015,1,14,6,30,-8,0,0,0,0,0,0,77.94,100.05
2015,1,14,7,30,-7,0,0,0,0,0,0,74.14,89.52
2015,1,14,8,30,-6,45,45,0,60,408,131,72.88,79.93
2015,1,14,9,30,-5,152,127,79,87,607,278,74.4,71.73
2015,1,14,10,30,-3,163,155,17,103,701,394,70.86,65.48
2015,1,14,11,30,-1,216,197,40,112,738,461,73.96000000000001,61.800000000000004
2015,1,14,12,30,0,227,202,51,114,741,471,70.8,61.19
2015,1,14,13,30,0,218,188,67,110,710,425,75.87,63.71
2015,1,14,14,30,0,94,94,0,97,641,326,78.10000000000001,69.04
2015,1,14,15,30,-1,42,42,0,73,497,189,83.96000000000001,76.56
2015,1,14,16,30,-2,44,30,182,30,182,44,87.67,85.66
2015,1,14,17,30,-3,0,0,0,0,0,0,88.26,95.87
2015,1,14,18,30,-3,0,0,0,0,0,0,92.39,106.8
2015,1,14,19,30,-4,0,0,0,0,0,0,90.21000000000001,118.15
2015,1,14,20,30,-4,0,0,0,0,0,0,88.01,129.66
2015,1,14,21,30,-4,0,0,0,0,0,0,86.33,140.98
2015,1,14,22,30,-5,0,0,0,0,0,0,91.73,151.46
2015,1,14,23,30,-5,0,0,0,0,0,0,91.15,159.39000000000001
2015,1,15,0,30,-5,0,0,0,0,0,0,91.24,161.0
2015,1,15,1,30,-4,0,0,0,0,0,0,91.79,155.0
2015,1,15,2,30,-4,0,0,0,0,0,0,92.09,145.20000000000002
2015,1,15,3,30,-5,0,0,0,0,0,0,91.58,134.08
2015,1,15,4,30,-5,0,0,0,0,0,0,90.4,122.59
2015,1,15,5,30,-5,0,0,0,0,0,0,88.54,111.13
2015,1,15,6,30,-6,0,0,0,0,0,0,93.47,100.0
2015,1,15,7,30,-5,0,0,0,0,0,0,85.9,89.45
2015,1,15,8,30,-3,114,73,236,69,375,135,78.83,79.85000000000001
2015,1,15,9,30,-1,244,94,476,102,592,288,72.82000000000001,71.62
2015,1,15,10,30,0,343,166,423,119,698,411,70.01,65.34
2015,1,15,11,30,0,205,190,32,127,746,482,71.62,61.64
2015,1,15,12,30,0,252,212,81,121,773,495,72.04,61.0
2015,1,15,13,30,1,450,104,776,104,776,450,71.71000000000001,63.52
2015,1,15,14,30,0,350,87,726,87,726,350,71.18,68.84
2015,1,15,15,30,-1,207,65,602,65,602,207,77.04,76.36
2015,1,15,16,30,-2,52,29,299,29,299,52,81.66,85.48
2015,1,15,17,30,-3,0,0,0,0,0,0,80.77,95.69
2015,1,15,18,30,-4,0,0,0,0,0,0,85.03,106.62
2015,1,15,19,30,-4,0,0,0,0,0,0,84.15,117.98
2015,1,15,20,30,-4,0,0,0,0,0,0,84.85000000000001,129.48
2015,1,15,21,30,-4,0,0,0,0,0,0,86.85000000000001,140.8
2015,1,15,22,30,-4,0,0,0,0,0,0,88.98,151.27
2015,1,15,23,30,-4,0,0,0,0,0,0,90.11,159.19
2015,1,16,0,30,-4,0,0,0,0,0,0,91.14,160.83
2015,1,16,1,30,-5,0,0,0,0,0,0,99.18,154.9
2015,1,16,2,30,-5,0,0,0,0,0,0,98.43,145.14000000000001
2015,1,16,3,30,-5,0,0,0,0,0,0,96.45,134.04
2015,1,16,4,30,-5,0,0,0,0,0,0,94.27,122.55
2015,1,16,5,30,-5,0,0,0,0,0,0,92.79,111.09
