Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1192492,-,-,-,39.81,-75.62,-5,98,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-3,0,0,0,0,0,0,77.87,162.44
2015,1,1,1,30,-3,0,0,0,0,0,0,77.33,155.53
2015,1,1,2,30,-3,0,0,0,0,0,0,75.87,145.28
2015,1,1,3,30,-3,0,0,0,0,0,0,74.58,134.01
2015,1,1,4,30,-4,0,0,0,0,0,0,79.72,122.51
2015,1,1,5,30,-4,0,0,0,0,0,0,80.15,111.13
2015,1,1,6,30,-4,0,0,0,0,0,0,75.57000000000001,100.13
2015,1,1,7,30,-3,0,0,0,0,0,0,71.69,89.79
2015,1,1,8,30,-1,143,42,608,42,608,143,67.99,80.46000000000001
2015,1,1,9,30,0,296,58,793,58,793,296,60.620000000000005,72.57000000000001
2015,1,1,10,30,1,413,67,873,67,873,413,51.39,66.67
2015,1,1,11,30,2,478,69,910,69,910,478,48.45,63.35
2015,1,1,12,30,2,484,69,916,69,916,484,50.45,63.04
2015,1,1,13,30,3,429,68,880,68,880,429,49.04,65.77
2015,1,1,14,30,2,323,59,820,59,820,323,55.15,71.19
2015,1,1,15,30,1,142,54,452,44,673,176,64.07000000000001,78.73
2015,1,1,16,30,0,21,21,0,15,285,26,71.2,87.81
2015,1,1,17,30,0,0,0,0,0,0,0,71.15,97.97
2015,1,1,18,30,0,0,0,0,0,0,0,73.04,108.86
2015,1,1,19,30,-1,0,0,0,0,0,0,80.83,120.18
2015,1,1,20,30,-1,0,0,0,0,0,0,83.46000000000001,131.68
