Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1196141,-,-,-,39.73,-75.5,-5,9,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-2,0,0,0,0,0,0,82.11,162.49
2015,1,1,1,30,-2,0,0,0,0,0,0,82.07000000000001,155.5
2015,1,1,2,30,-3,0,0,0,0,0,0,80.73,145.22
2015,1,1,3,30,-3,0,0,0,0,0,0,79.01,133.93
2015,1,1,4,30,-3,0,0,0,0,0,0,78.14,122.41
2015,1,1,5,30,-3,0,0,0,0,0,0,78.60000000000001,111.02
2015,1,1,6,30,-3,0,0,0,0,0,0,79.78,100.02
2015,1,1,7,30,-2,0,0,0,0,0,0,75.53,89.67
2015,1,1,8,30,0,144,42,607,42,607,144,66.66,80.34
2015,1,1,9,30,1,297,58,791,58,791,297,60.26,72.45
2015,1,1,10,30,2,413,67,869,67,869,413,50.27,66.56
2015,1,1,11,30,3,477,70,904,70,904,477,50.410000000000004,63.26
2015,1,1,12,30,3,483,69,910,69,910,483,48.68,62.97
2015,1,1,13,30,3,428,68,876,68,876,428,50.660000000000004,65.73
2015,1,1,14,30,2,274,74,619,58,815,321,56.95,71.18
2015,1,1,15,30,1,128,63,331,44,669,175,66.72,78.74
2015,1,1,16,30,0,18,18,0,15,278,25,73.57000000000001,87.84
2015,1,1,17,30,0,0,0,0,0,0,0,72.65,98.03
2015,1,1,18,30,0,0,0,0,0,0,0,74.38,108.92
2015,1,1,19,30,0,0,0,0,0,0,0,76.67,120.26
2015,1,1,20,30,0,0,0,0,0,0,0,79.46000000000001,131.77
2015,1,1,21,30,0,0,0,0,0,0,0,82.06,143.14000000000001
2015,1,1,22,30,0,0,0,0,0,0,0,84.51,153.70000000000002
2015,1,1,23,30,0,0,0,0,0,0,0,84.88,161.58
2015,1,2,0,30,-1,0,0,0,0,0,0,90.4,162.44
2015,1,2,1,30,-1,0,0,0,0,0,0,89.76,155.51
2015,1,2,2,30,-1,0,0,0,0,0,0,89.29,145.25
2015,1,2,3,30,-1,0,0,0,0,0,0,89.19,133.97
2015,1,2,4,30,-1,0,0,0,0,0,0,89.12,122.45
2015,1,2,5,30,-1,0,0,0,0,0,0,88.61,111.06
2015,1,2,6,30,-1,0,0,0,0,0,0,88.09,100.05
2015,1,2,7,30,0,0,0,0,0,0,0,81.72,89.69
2015,1,2,8,30,1,72,62,62,45,540,136,80.87,80.34
2015,1,2,9,30,3,231,89,470,65,716,281,72.02,72.43
2015,1,2,10,30,4,317,129,473,91,738,385,63.64,66.51
2015,1,2,11,30,5,367,152,476,97,776,447,56.45,63.190000000000005
2015,1,2,12,30,5,387,139,544,96,787,455,56.4,62.870000000000005
2015,1,2,13,30,5,334,132,490,98,734,401,57.26,65.61
2015,1,2,14,30,4,267,84,563,83,665,299,63.14,71.05
2015,1,2,15,30,1,111,72,193,59,518,161,84.4,78.60000000000001
2015,1,2,16,30,0,16,16,0,17,152,23,83.13,87.7
2015,1,2,17,30,0,0,0,0,0,0,0,78.9,97.89
2015,1,2,18,30,0,0,0,0,0,0,0,79.53,108.79
2015,1,2,19,30,0,0,0,0,0,0,0,80.31,120.12
2015,1,2,20,30,0,0,0,0,0,0,0,78.46000000000001,131.64000000000001
2015,1,2,21,30,0,0,0,0,0,0,0,75.76,143.0
2015,1,2,22,30,-1,0,0,0,0,0,0,81.28,153.56
2015,1,2,23,30,-1,0,0,0,0,0,0,81.65,161.45000000000002
2015,1,3,0,30,-1,0,0,0,0,0,0,82.66,162.38
2015,1,3,1,30,-1,0,0,0,0,0,0,89.15,155.52
2015,1,3,2,30,-1,0,0,0,0,0,0,90.11,145.28
2015,1,3,3,30,-1,0,0,0,0,0,0,85.36,134.01
2015,1,3,4,30,-1,0,0,0,0,0,0,86.64,122.49000000000001
2015,1,3,5,30,-1,0,0,0,0,0,0,88.2,111.09
2015,1,3,6,30,0,0,0,0,0,0,0,90.2,100.07000000000001
2015,1,3,7,30,0,0,0,0,0,0,0,85.7,89.7
2015,1,3,8,30,1,60,59,6,49,451,125,83.89,80.33
2015,1,3,9,30,2,71,71,0,75,620,263,84.59,72.4
2015,1,3,10,30,3,47,47,0,91,695,369,86.27,66.46000000000001
2015,1,3,11,30,3,21,21,0,106,705,425,91.83,63.11
2015,1,3,12,30,3,57,57,0,120,663,423,95.58,62.77
2015,1,3,13,30,3,20,20,0,130,566,365,100.0,65.49
2015,1,3,14,30,2,69,69,0,115,464,267,100.0,70.91
2015,1,3,15,30,2,50,50,0,80,299,140,100.0,78.46000000000001
2015,1,3,16,30,2,6,6,0,16,33,17,100.0,87.56
2015,1,3,17,30,2,0,0,0,0,0,0,100.0,97.74000000000001
2015,1,3,18,30,2,0,0,0,0,0,0,100.0,108.64
2015,1,3,19,30,3,0,0,0,0,0,0,100.0,119.98
2015,1,3,20,30,3,0,0,0,0,0,0,100.0,131.49
2015,1,3,21,30,3,0,0,0,0,0,0,100.0,142.86
2015,1,3,22,30,3,0,0,0,0,0,0,100.0,153.41
2015,1,3,23,30,3,0,0,0,0,0,0,100.0,161.32
2015,1,4,0,30,3,0,0,0,0,0,0,100.0,162.31
2015,1,4,1,30,3,0,0,0,0,0,0,100.0,155.51
2015,1,4,2,30,3,0,0,0,0,0,0,100.0,145.31
2015,1,4,3,30,4,0,0,0,0,0,0,100.0,134.04
2015,1,4,4,30,4,0,0,0,0,0,0,100.0,122.52
2015,1,4,5,30,4,0,0,0,0,0,0,100.0,111.12
2015,1,4,6,30,4,0,0,0,0,0,0,100.0,100.09
2015,1,4,7,30,4,0,0,0,0,0,0,100.0,89.71000000000001
2015,1,4,8,30,5,20,20,0,52,389,118,100.0,80.32000000000001
2015,1,4,9,30,7,71,71,0,73,605,257,100.0,72.37
2015,1,4,10,30,9,116,116,0,97,656,360,100.0,66.4
2015,1,4,11,30,11,104,104,0,89,743,426,99.11,63.02
2015,1,4,12,30,12,66,66,0,77,784,437,98.12,62.65
2015,1,4,13,30,13,83,83,0,71,764,390,99.97,65.36
2015,1,4,14,30,13,64,64,0,63,694,292,100.0,70.77
2015,1,4,15,30,13,71,71,1,50,532,158,100.0,78.32000000000001
2015,1,4,16,30,13,11,11,0,18,128,24,100.0,87.41
2015,1,4,17,30,13,0,0,0,0,0,0,100.0,97.60000000000001
2015,1,4,18,30,13,0,0,0,0,0,0,100.0,108.5
2015,1,4,19,30,12,0,0,0,0,0,0,100.0,119.83
2015,1,4,20,30,10,0,0,0,0,0,0,100.0,131.35
2015,1,4,21,30,8,0,0,0,0,0,0,100.0,142.71
2015,1,4,22,30,7,0,0,0,0,0,0,90.94,153.26
2015,1,4,23,30,6,0,0,0,0,0,0,88.19,161.18
2015,1,5,0,30,4,0,0,0,0,0,0,83.44,162.23
2015,1,5,1,30,3,0,0,0,0,0,0,83.25,155.5
2015,1,5,2,30,3,0,0,0,0,0,0,87.07000000000001,145.32
2015,1,5,3,30,2,0,0,0,0,0,0,81.59,134.07
2015,1,5,4,30,1,0,0,0,0,0,0,79.19,122.55
2015,1,5,5,30,0,0,0,0,0,0,0,77.45,111.14
2015,1,5,6,30,0,0,0,0,0,0,0,71.65,100.10000000000001
2015,1,5,7,30,0,0,0,0,0,0,0,68.61,89.71000000000001
2015,1,5,8,30,0,30,30,0,47,553,141,66.02,80.3
2015,1,5,9,30,1,225,105,394,66,749,293,55.21,72.32000000000001
2015,1,5,10,30,1,318,137,450,72,853,414,51.07,66.33
2015,1,5,11,30,1,335,180,340,74,898,483,48.95,62.92
2015,1,5,12,30,1,395,137,560,73,911,493,47.27,62.54
2015,1,5,13,30,0,442,68,892,68,892,442,48.71,65.22
2015,1,5,14,30,0,337,58,843,58,843,337,46.47,70.62
2015,1,5,15,30,0,191,43,721,43,721,191,48.34,78.16
2015,1,5,16,30,-2,34,17,364,17,364,34,52.1,87.26
2015,1,5,17,30,-3,0,0,0,0,0,0,56.730000000000004,97.44
2015,1,5,18,30,-4,0,0,0,0,0,0,59.74,108.35000000000001
2015,1,5,19,30,-4,0,0,0,0,0,0,58.64,119.69
2015,1,5,20,30,-4,0,0,0,0,0,0,58.230000000000004,131.2
2015,1,5,21,30,-4,0,0,0,0,0,0,57.370000000000005,142.56
2015,1,5,22,30,-4,0,0,0,0,0,0,56.58,153.11
2015,1,5,23,30,-4,0,0,0,0,0,0,61.14,161.04
2015,1,6,0,30,-4,0,0,0,0,0,0,60.32,162.15
2015,1,6,1,30,-4,0,0,0,0,0,0,59.5,155.48
2015,1,6,2,30,-4,0,0,0,0,0,0,58.54,145.33
2015,1,6,3,30,-4,0,0,0,0,0,0,56.620000000000005,134.09
2015,1,6,4,30,-4,0,0,0,0,0,0,55.78,122.57000000000001
2015,1,6,5,30,-5,0,0,0,0,0,0,58.18,111.16
2015,1,6,6,30,-5,0,0,0,0,0,0,61.75,100.11
2015,1,6,7,30,-5,0,0,0,0,0,0,64.55,89.7
2015,1,6,8,30,-5,28,28,0,75,332,131,67.22,80.28
2015,1,6,9,30,-4,86,86,0,118,548,285,65.19,72.28
2015,1,6,10,30,-4,239,191,120,153,623,404,68.25,66.26
2015,1,6,11,30,-3,175,170,10,175,650,472,71.36,62.82
2015,1,6,12,30,-3,126,126,0,167,681,482,68.99,62.410000000000004
2015,1,6,13,30,-3,112,112,0,161,633,428,71.72,65.08
2015,1,6,14,30,-3,93,93,0,138,542,319,74.28,70.47
2015,1,6,15,30,-3,90,79,55,91,402,174,76.29,78.01
2015,1,6,16,30,-3,29,29,0,23,101,29,76.65,87.11
2015,1,6,17,30,-3,0,0,0,0,0,0,82.8,97.29
2015,1,6,18,30,-4,0,0,0,0,0,0,81.55,108.19
2015,1,6,19,30,-4,0,0,0,0,0,0,78.85000000000001,119.53
2015,1,6,20,30,-4,0,0,0,0,0,0,75.87,131.05
2015,1,6,21,30,-5,0,0,0,0,0,0,78.27,142.41
2015,1,6,22,30,-5,0,0,0,0,0,0,76.65,152.96
2015,1,6,23,30,-5,0,0,0,0,0,0,75.13,160.89000000000001
2015,1,7,0,30,-4,0,0,0,0,0,0,74.17,162.06
2015,1,7,1,30,-4,0,0,0,0,0,0,73.92,155.45000000000002
2015,1,7,2,30,-4,0,0,0,0,0,0,69.11,145.34
2015,1,7,3,30,-4,0,0,0,0,0,0,70.07000000000001,134.1
2015,1,7,4,30,-4,0,0,0,0,0,0,71.28,122.59
2015,1,7,5,30,-4,0,0,0,0,0,0,70.63,111.17
2015,1,7,6,30,-4,0,0,0,0,0,0,72.91,100.11
2015,1,7,7,30,-5,0,0,0,0,0,0,67.47,89.69
2015,1,7,8,30,-5,147,54,549,54,549,147,61.120000000000005,80.25
2015,1,7,9,30,-5,248,79,552,77,768,311,53.01,72.22
2015,1,7,10,30,-5,438,92,857,92,857,438,48.660000000000004,66.18
2015,1,7,11,30,-5,297,200,212,105,881,509,47.17,62.71
2015,1,7,12,30,-5,409,125,609,111,872,517,46.49,62.28
2015,1,7,13,30,-5,369,109,615,104,850,464,45.68,64.93
2015,1,7,14,30,-5,260,105,458,91,775,352,44.78,70.31
2015,1,7,15,30,-5,85,78,33,69,602,195,48.04,77.85000000000001
2015,1,7,16,30,-6,35,25,199,25,199,35,48.74,86.95
