Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1192463,-,-,-,39.69,-75.62,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,Solar Zenith Angle
2015,1,1,0,30,-2,0,0,0,0,0,0,83.24,162.56
2015,1,1,1,30,-2,0,0,0,0,0,0,83.12,155.6
2015,1,1,2,30,-2,0,0,0,0,0,0,81.93,145.32
2015,1,1,3,30,-3,0,0,0,0,0,0,80.57000000000001,134.03
2015,1,1,4,30,-3,0,0,0,0,0,0,79.89,122.5
2015,1,1,5,30,-3,0,0,0,0,0,0,80.57000000000001,111.10000000000001
2015,1,1,6,30,-2,0,0,0,0,0,0,81.88,100.09
2015,1,1,7,30,-1,0,0,0,0,0,0,77.61,89.73
2015,1,1,8,30,0,144,42,609,42,609,144,68.34,80.38
2015,1,1,9,30,1,297,58,792,58,792,297,62.03,72.47
2015,1,1,10,30,2,414,67,870,67,870,414,51.39,66.56
2015,1,1,11,30,3,478,70,905,70,905,478,47.660000000000004,63.230000000000004
2015,1,1,12,30,3,485,69,912,69,912,485,49.34,62.92
2015,1,1,13,30,4,431,68,880,68,880,431,51.33,65.66
2015,1,1,14,30,3,225,117,332,59,818,324,57.72,71.09
2015,1,1,15,30,1,114,71,219,44,673,177,67.85,78.64
2015,1,1,16,30,0,17,17,0,15,288,27,74.49,87.74
2015,1,1,17,30,0,0,0,0,0,0,0,73.21000000000001,97.93
2015,1,1,18,30,0,0,0,0,0,0,0,74.99,108.83
2015,1,1,19,30,0,0,0,0,0,0,0,77.59,120.16
2015,1,1,20,30,0,0,0,0,0,0,0,80.43,131.69
2015,1,1,21,30,0,0,0,0,0,0,0,82.97,143.06
2015,1,1,22,30,0,0,0,0,0,0,0,85.34,153.64000000000001
2015,1,1,23,30,0,0,0,0,0,0,0,85.60000000000001,161.57
2015,1,2,0,30,0,0,0,0,0,0,0,91.22,162.51
2015,1,2,1,30,0,0,0,0,0,0,0,90.63,155.61
2015,1,2,2,30,0,0,0,0,0,0,0,90.04,145.36
2015,1,2,3,30,0,0,0,0,0,0,0,89.94,134.07
2015,1,2,4,30,-1,0,0,0,0,0,0,89.74,122.54
2015,1,2,5,30,-1,0,0,0,0,0,0,89.12,111.14
2015,1,2,6,30,-1,0,0,0,0,0,0,88.5,100.12
2015,1,2,7,30,0,0,0,0,0,0,0,82.04,89.75
2015,1,2,8,30,1,77,62,88,45,537,135,81.48,80.38
2015,1,2,9,30,3,233,87,483,66,713,281,72.72,72.45
2015,1,2,10,30,4,322,124,498,92,734,385,65.39,66.51
2015,1,2,11,30,5,365,154,466,98,776,449,57.67,63.160000000000004
2015,1,2,12,30,6,409,109,655,97,788,457,57.45,62.82
2015,1,2,13,30,5,321,144,427,98,738,403,58.35,65.54
2015,1,2,14,30,4,279,73,631,83,672,302,64.51,70.96000000000001
2015,1,2,15,30,2,141,58,413,59,528,164,86.72,78.51
2015,1,2,16,30,0,21,21,0,18,165,25,84.18,87.60000000000001
2015,1,2,17,30,0,0,0,0,0,0,0,79.51,97.79
2015,1,2,18,30,0,0,0,0,0,0,0,80.04,108.69
2015,1,2,19,30,0,0,0,0,0,0,0,81.01,120.03
2015,1,2,20,30,0,0,0,0,0,0,0,78.07000000000001,131.55
2015,1,2,21,30,0,0,0,0,0,0,0,75.64,142.92000000000002
2015,1,2,22,30,0,0,0,0,0,0,0,75.76,153.5
2015,1,2,23,30,-1,0,0,0,0,0,0,81.96000000000001,161.45000000000002
2015,1,3,0,30,-1,0,0,0,0,0,0,82.86,162.45000000000002
2015,1,3,1,30,-1,0,0,0,0,0,0,83.26,155.61
2015,1,3,2,30,-1,0,0,0,0,0,0,84.46000000000001,145.38
2015,1,3,3,30,-1,0,0,0,0,0,0,86.26,134.11
2015,1,3,4,30,-1,0,0,0,0,0,0,87.61,122.58
2015,1,3,5,30,0,0,0,0,0,0,0,89.36,111.17
2015,1,3,6,30,0,0,0,0,0,0,0,84.94,100.14
2015,1,3,7,30,0,0,0,0,0,0,0,86.74,89.76
2015,1,3,8,30,1,70,61,51,50,447,124,91.18,80.38
2015,1,3,9,30,2,121,114,22,75,619,262,85.27,72.42
2015,1,3,10,30,3,94,94,0,93,693,370,86.25,66.46000000000001
2015,1,3,11,30,3,71,71,0,109,701,426,91.18,63.08
2015,1,3,12,30,3,58,58,0,122,660,425,94.46000000000001,62.72
2015,1,3,13,30,3,32,32,0,131,571,368,100.0,65.42
2015,1,3,14,30,2,66,66,0,115,472,270,100.0,70.83
2015,1,3,15,30,2,13,13,0,81,304,142,100.0,78.37
2015,1,3,16,30,2,1,1,0,17,36,19,100.0,87.46000000000001
2015,1,3,17,30,2,0,0,0,0,0,0,100.0,97.64
2015,1,3,18,30,2,0,0,0,0,0,0,100.0,108.54
2015,1,3,19,30,3,0,0,0,0,0,0,100.0,119.88
2015,1,3,20,30,3,0,0,0,0,0,0,100.0,131.4
2015,1,3,21,30,3,0,0,0,0,0,0,100.0,142.78
2015,1,3,22,30,3,0,0,0,0,0,0,100.0,153.36
2015,1,3,23,30,3,0,0,0,0,0,0,100.0,161.32
2015,1,4,0,30,3,0,0,0,0,0,0,100.0,162.38
2015,1,4,1,30,3,0,0,0,0,0,0,100.0,155.61
2015,1,4,2,30,3,0,0,0,0,0,0,100.0,145.41
2015,1,4,3,30,4,0,0,0,0,0,0,100.0,134.14000000000001
2015,1,4,4,30,4,0,0,0,0,0,0,100.0,122.61
2015,1,4,5,30,4,0,0,0,0,0,0,100.0,111.2
2015,1,4,6,30,4,0,0,0,0,0,0,100.0,100.16
2015,1,4,7,30,4,0,0,0,0,0,0,100.0,89.77
2015,1,4,8,30,5,21,21,0,53,386,117,100.0,80.37
2015,1,4,9,30,7,135,120,50,73,608,258,97.97,72.39
2015,1,4,10,30,9,103,103,0,96,664,362,94.04,66.4
2015,1,4,11,30,11,136,136,0,87,754,429,94.01,63.0
2015,1,4,12,30,12,141,141,0,76,790,440,100.0,62.61
2015,1,4,13,30,13,91,91,0,72,766,392,100.0,65.29
2015,1,4,14,30,13,74,74,0,64,695,294,100.0,70.69
2015,1,4,15,30,13,64,64,0,51,529,159,100.0,78.22
2015,1,4,16,30,13,10,10,0,19,126,25,100.0,87.31
2015,1,4,17,30,13,0,0,0,0,0,0,100.0,97.5
2015,1,4,18,30,12,0,0,0,0,0,0,100.0,108.4
2015,1,4,19,30,11,0,0,0,0,0,0,100.0,119.74000000000001
2015,1,4,20,30,10,0,0,0,0,0,0,100.0,131.26
2015,1,4,21,30,8,0,0,0,0,0,0,100.0,142.63
2015,1,4,22,30,7,0,0,0,0,0,0,89.67,153.21
2015,1,4,23,30,6,0,0,0,0,0,0,87.18,161.18
2015,1,5,0,30,4,0,0,0,0,0,0,82.58,162.3
2015,1,5,1,30,3,0,0,0,0,0,0,82.26,155.6
2015,1,5,2,30,3,0,0,0,0,0,0,85.98,145.42000000000002
2015,1,5,3,30,2,0,0,0,0,0,0,80.79,134.16
2015,1,5,4,30,1,0,0,0,0,0,0,79.02,122.64
2015,1,5,5,30,0,0,0,0,0,0,0,77.46000000000001,111.22
2015,1,5,6,30,0,0,0,0,0,0,0,71.92,100.17
2015,1,5,7,30,0,0,0,0,0,0,0,69.25,89.77
2015,1,5,8,30,0,64,60,23,48,549,140,67.06,80.35000000000001
2015,1,5,9,30,1,293,67,745,67,745,293,56.25,72.35000000000001
2015,1,5,10,30,1,415,73,850,73,850,415,52.2,66.34
2015,1,5,11,30,1,484,75,898,75,898,484,50.14,62.9
2015,1,5,12,30,1,495,73,913,73,913,495,48.370000000000005,62.49
2015,1,5,13,30,1,445,68,897,68,897,445,49.49,65.15
2015,1,5,14,30,0,340,58,849,58,849,340,46.9,70.54
2015,1,5,15,30,0,193,43,728,43,728,193,45.29,78.07000000000001
2015,1,5,16,30,-2,36,17,375,17,375,36,52.22,87.16
2015,1,5,17,30,-3,0,0,0,0,0,0,57.120000000000005,97.34
2015,1,5,18,30,-4,0,0,0,0,0,0,60.800000000000004,108.25
2015,1,5,19,30,-4,0,0,0,0,0,0,60.370000000000005,119.59
2015,1,5,20,30,-4,0,0,0,0,0,0,60.07,131.11
2015,1,5,21,30,-4,0,0,0,0,0,0,59.07,142.48
2015,1,5,22,30,-4,0,0,0,0,0,0,57.89,153.06
2015,1,5,23,30,-4,0,0,0,0,0,0,57.92,161.03
2015,1,6,0,30,-4,0,0,0,0,0,0,57.160000000000004,162.22
2015,1,6,1,30,-4,0,0,0,0,0,0,56.51,155.58
2015,1,6,2,30,-4,0,0,0,0,0,0,55.78,145.43
2015,1,6,3,30,-4,0,0,0,0,0,0,53.78,134.18
2015,1,6,4,30,-4,0,0,0,0,0,0,53.04,122.66
2015,1,6,5,30,-4,0,0,0,0,0,0,60.050000000000004,111.24000000000001
2015,1,6,6,30,-5,0,0,0,0,0,0,63.870000000000005,100.18
2015,1,6,7,30,-5,0,0,0,0,0,0,66.76,89.76
