"Hour","Temp_degC","Relative_humidity_p","Solar_radiation_wattsperm2","Rainfall_mm","Date","Station","Latitude","Longitude","Data_source"
"0","-3.7","47","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"1","-3.6","46","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"2","-3.3","44","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"3","-3.3","44","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"4","-3.5","44","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"5","-3.7","45","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"6","-4.0","47","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"7","-4.3","48","15","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"8","-3.2","44","136","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"9","-0.9","37","276","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"10","0.4","37","385","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"11","1.6","37","445","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"12","2.9","33","454","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"13","3.7","31","404","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"14","3.9","32","284","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"15","3.1","37","88","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"16","2.6","42","25","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"17","2.1","43","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"18","1.7","48","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"19","1.4","52","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"20","0.9","55","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"21","0.2","60","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"22","0.9","54","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"23","0.8","53","0","0.0",2015-01-01,"DWCH",39.94,-75.55,"DEOS"
"0","0.1","56","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"1","-0.1","56","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"2","-3.1","71","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"3","-2.0","66","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"4","0.2","52","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"5","0.1","52","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"6","0.0","53","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"7","-1.2","59","11","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"8","0.1","55","89","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"9","1.5","50","191","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"10","2.8","48","285","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"11","3.7","44","334","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"12","3.8","43","293","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"13","4.0","43","263","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"14","4.2","43","208","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"15","4.2","44","122","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"16","3.6","46","20","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"17","1.9","54","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"18","-0.3","64","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"19","-1.3","69","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"20","-2.5","76","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"21","-2.9","79","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"22","-3.2","81","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"23","-3.2","81","0","0.0",2015-01-02,"DWCH",39.94,-75.55,"DEOS"
"0","-3.5","82","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"1","-3.9","84","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"2","-4.6","87","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"3","-4.6","88","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"4","-3.3","80","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"5","-1.9","71","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"6","-1.5","70","0","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"7","-1.1","67","4","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"8","-0.2","66","20","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"9","0.7","68","59","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"10","1.1","71","71","0.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"11","1.5","83","97","0.8",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"12","1.3","92","40","2.0",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"13","1.2","97","42","1.5",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"14","1.5","98","22","1.3",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"15","1.7","99","9","2.8",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"16","1.9","99","2","0.5",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"17","2.0","99","0","0.8",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"18","2.4","100","0","0.3",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"19","3.1","100","0","0.3",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"20","3.4","100","0","0.8",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"21","3.4","100","0","0.3",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"22","3.5","100","0","3.3",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"23","3.7","100","0","2.5",2015-01-03,"DWCH",39.94,-75.55,"DEOS"
"0","3.8","100","0","1.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"1","3.3","100","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"2","3.1","100","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"3","3.2","100","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"4","3.4","100","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"5","3.9","100","0","2.5",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"6","4.3","100","0","2.8",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"7","4.5","100","2","0.8",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"8","4.8","100","19","1.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"9","5.7","100","27","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"10","7.0","100","52","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"11","8.4","100","45","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"12","9.3","100","40","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"13","9.3","100","38","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"14","10.2","99","54","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"15","11.5","97","30","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"16","11.8","94","3","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"17","12.3","93","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"18","12.3","92","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"19","12.0","92","0","0.3",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"20","10.9","86","0","0.5",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"21","10.3","71","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"22","9.7","64","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"23","8.6","54","0","0.0",2015-01-04,"DWCH",39.94,-75.55,"DEOS"
"0","7.3","54","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"1","6.1","58","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"2","5.2","59","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"3","4.3","55","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"4","3.9","56","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"5","3.4","53","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"6","2.6","54","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"7","2.1","52","6","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"8","1.3","54","59","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"9","0.6","50","211","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"10","0.7","44","296","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"11","1.1","42","470","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"12","1.0","35","476","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"13","0.2","30","421","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"14","-0.2","31","315","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"15","-0.9","28","178","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"16","-1.8","30","33","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"17","-2.6","30","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"18","-3.4","34","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"19","-4.2","37","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"20","-4.9","39","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"21","-5.4","44","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"22","-5.9","44","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"23","-6.4","45","0","0.0",2015-01-05,"DWCH",39.94,-75.55,"DEOS"
"0","-6.9","49","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"1","-7.4","52","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"2","-7.5","49","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"3","-7.5","45","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"4","-7.5","44","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"5","-7.6","47","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"6","-8.8","81","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"7","-9.2","93","1","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"8","-9.0","93","13","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"9","-8.4","92","71","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"10","-7.7","89","118","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"11","-6.7","88","150","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"12","-6.4","87","131","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"13","-6.0","90","76","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"14","-5.8","89","55","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"15","-6.0","89","40","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"16","-6.2","90","13","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"17","-6.3","91","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"18","-6.7","91","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"19","-7.3","93","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"20","-7.8","95","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"21","-8.0","95","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"22","-9.9","96","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"23","-10.4","96","0","0.0",2015-01-06,"DWCH",39.94,-75.55,"DEOS"
"0","-10.6","96","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"1","-9.9","95","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"2","-9.8","93","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"3","-9.4","91","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"4","-8.6","81","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"5","-7.9","76","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"6","-8.5","80","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"7","-8.0","74","3","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"8","-7.6","76","26","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"9","-7.0","61","227","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"10","-7.0","51","351","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"11","-7.2","47","239","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"12","-7.3","51","287","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"13","-7.3","48","305","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"14","-7.0","36","268","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"15","-7.5","50","107","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"16","-8.6","58","58","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"17","-9.2","48","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"18","-9.5","35","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"19","-10.2","31","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"20","-10.8","35","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"21","-11.4","37","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"22","-12.0","39","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"23","-12.6","40","0","0.0",2015-01-07,"DWCH",39.94,-75.55,"DEOS"
"0","-13.2","40","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"1","-13.5","43","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"2","-13.7","46","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"3","-13.8","50","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"4","-13.8","55","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"5","-13.8","58","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"6","-13.7","58","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"7","-13.7","58","15","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"8","-13.1","55","137","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"9","-12.2","51","274","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"10","-11.5","49","384","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"11","-10.9","48","449","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"12","-10.4","46","457","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"13","-10.0","42","413","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"14","-9.8","42","243","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"15","-10.0","44","124","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"16","-10.2","45","27","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"17","-10.7","48","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"18","-10.9","50","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"19","-11.1","50","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"20","-11.6","56","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"21","-10.9","57","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"22","-9.8","54","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"23","-8.5","52","0","0.0",2015-01-08,"DWCH",39.94,-75.55,"DEOS"
"0","-8.0","53","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"1","-7.4","53","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"2","-6.9","54","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"3","-6.2","53","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"4","-5.5","50","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"5","-5.5","63","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"6","-5.5","65","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"7","-5.5","61","2","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"8","-5.2","57","29","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"9","-4.4","51","114","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"10","-3.4","47","177","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"11","-1.8","44","374","0.3",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"12","-1.0","43","371","0.3",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"13","-0.8","45","279","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"14","-0.8","43","131","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"15","-0.9","41","75","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"16","-1.2","42","35","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"17","-2.2","50","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"18","-2.9","47","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"19","-3.8","48","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"20","-4.8","51","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"21","-5.7","54","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"22","-6.5","57","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"23","-6.3","51","0","0.0",2015-01-09,"DWCH",39.94,-75.55,"DEOS"
"0","-6.8","50","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"1","-7.3","46","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"2","-7.7","43","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"3","-8.6","43","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"4","-9.4","42","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"5","-10.2","45","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"6","-10.9","48","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"7","-11.4","50","15","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"8","-11.3","50","141","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"9","-10.8","44","286","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"10","-10.3","44","401","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"11","-9.4","44","468","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"12","-9.0","45","479","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"13","-8.4","42","435","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"14","-8.2","41","338","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"15","-8.1","39","201","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"16","-8.2","41","45","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"17","-8.9","46","1","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"18","-9.6","48","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"19","-10.3","50","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"20","-11.8","59","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"21","-13.0","67","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"22","-13.5","72","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"23","-13.9","77","0","0.0",2015-01-10,"DWCH",39.94,-75.55,"DEOS"
"0","-13.7","77","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"1","-13.7","80","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"2","-13.0","78","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"3","-12.8","79","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"4","-11.8","78","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"5","-11.8","73","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"6","-11.8","75","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"7","-11.1","76","24","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"8","-7.5","57","191","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"9","-4.7","54","296","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"10","-2.7","60","392","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"11","-1.0","54","438","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"12","0.6","43","495","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"13","1.6","38","386","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"14","2.4","36","313","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"15","2.4","37","154","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"16","1.8","40","28","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"17","0.7","47","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"18","0.4","51","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"19","0.2","53","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"20","-0.4","63","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"21","-0.4","67","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"22","-0.1","63","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"23","0.3","57","0","0.0",2015-01-11,"DWCH",39.94,-75.55,"DEOS"
"0","0.3","58","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"1","0.0","69","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"2","-0.1","74","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"3","-0.3","82","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"4","-0.2","85","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"5","-0.0","87","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"6","-0.3","93","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"7","-0.4","97","1","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"8","-0.1","99","9","0.3",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"9","0.0","99","24","4.1",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"10","0.1","99","29","2.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"11","0.2","99","32","2.5",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"12","0.5","99","51","2.8",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"13","1.3","99","53","3.3",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"14","1.5","99","38","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"15","1.6","99","20","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"16","1.8","99","6","0.3",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"17","1.8","99","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"18","1.8","99","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"19","2.0","98","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"20","2.3","95","0","0.3",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"21","2.2","94","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"22","2.1","92","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"23","1.9","87","0","0.0",2015-01-12,"DWCH",39.94,-75.55,"DEOS"
"0","1.3","76","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"1","0.9","77","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"2","0.6","76","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"3","0.2","72","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"4","-0.2","70","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"5","-1.8","66","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"6","-3.4","63","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"7","-4.5","58","15","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"8","-4.9","52","146","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"9","-4.7","48","289","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"10","-4.5","47","414","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"11","-4.2","47","481","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"12","-3.7","46","494","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"13","-3.2","44","437","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"14","-2.8","37","259","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"15","-3.0","36","160","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"16","-3.7","41","42","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"17","-4.4","46","1","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"18","-5.0","49","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"19","-5.5","52","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"20","-5.8","52","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"21","-6.2","50","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"22","-6.8","46","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
"23","-7.7","50","0","0.0",2015-01-13,"DWCH",39.94,-75.55,"DEOS"
